Family,SpeciesName,WoodDensity
Malvaceae,Scleronema micranthum,0.58
Malvaceae,Scleronema micranthum,0.56
Malvaceae,Scleronema micranthum,0.55
Malvaceae,Scleronema micranthum,0.63
Malvaceae,Scleronema micranthum,0.62
Malvaceae,Scleronema micranthum,0.63
Malvaceae,Scleronema micranthum,0.66
Malvaceae,Scleronema micranthum,0.62
Malvaceae,Scleronema micranthum,0.6
Malvaceae,Scleronema micranthum,0.59
Malvaceae,Scleronema micranthum,0.48
Malvaceae,Scleronema micranthum,0.59
Malvaceae,Scleronema micranthum,0.57
Malvaceae,Scleronema micranthum,0.57
Salicaceae,Scolopia sp,0.75
Leguminosae,Scorodophloeus zenkeri,0.71
Leguminosae,Scorodophloeus zenkeri,0.75
Achariaceae,Scottellia klaineana,0.53
Achariaceae,Scottellia klaineana,0.52
Achariaceae,Scottellia klaineana,0.54
Achariaceae,Scottellia klaineana,0.52
Achariaceae,Scottellia klaineana,0.49
Achariaceae,Scottellia klaineana,0.58
Achariaceae,Scottellia klaineana,0.62
Achariaceae,Scottellia klaineana,0.56
Achariaceae,Scottellia klaineana,0.55
Achariaceae,Scottellia klaineana,0.58
Achariaceae,Scottellia klaineana,0.58
Myristicaceae,Scyphocephalium mannii,0.49
Myristicaceae,Scyphocephalium mannii,0.42
Myristicaceae,Scyphocephalium mannii,0.39
Myristicaceae,Scyphocephalium mannii,0.56
Myristicaceae,Scyphocephalium mannii,0.63
Myristicaceae,Scyphocephalium mannii,0.54
Myristicaceae,Scyphocephalium mannii,0.39
Myristicaceae,Scyphocephalium mannii,0.52
Myristicaceae,Scyphocephalium mannii,0.49
Myristicaceae,Scyphocephalium mannii,0.48
Myristicaceae,Scyphocephalium mannii,0.55
Myristicaceae,Scyphocephalium mannii,0.47
Myristicaceae,Scyphocephalium mannii,0.57
Myristicaceae,Scyphocephalium mannii,0.52
Myristicaceae,Scyphocephalium mannii,0.49
Myristicaceae,Scyphocephalium mannii,0.5
Myristicaceae,Scyphocephalium mannii,0.5
Myristicaceae,Scyphocephalium mannii,0.49
Myristicaceae,Scyphocephalium mannii,0.5
Myristicaceae,Scyphocephalium mannii,0.56
Lecythidaceae,Scytopetalum klaineanum,0.66
Lecythidaceae,Scytopetalum klaineanum,0.71
Lecythidaceae,Scytopetalum klaineanum,0.62
Lecythidaceae,Scytopetalum klaineanum,0.64
Lecythidaceae,Scytopetalum klaineanum,0.68
Lecythidaceae,Scytopetalum tieghemii,0.57
Leguminosae,Serianthes sachetae,0.49
Lauraceae,Sextonia rubra,0.58
Lauraceae,Sextonia rubra,0.51
Lauraceae,Sextonia rubra,0.58
Lauraceae,Sextonia rubra,0.58
Lauraceae,Sextonia rubra,0.59
Lauraceae,Sextonia rubra,0.47
Lauraceae,Sextonia rubra,0.52
Lauraceae,Sextonia rubra,0.53
Lauraceae,Sextonia rubra,0.56
Lauraceae,Sextonia rubra,0.55
Lauraceae,Sextonia rubra,0.54
Lauraceae,Sextonia rubra,0.55
Lauraceae,Sextonia rubra,0.48
Lauraceae,Sextonia rubra,0.57
Lauraceae,Sextonia rubra,0.57
Lauraceae,Sextonia rubra,0.54
Lauraceae,Sextonia rubra,0.48
Lauraceae,Sextonia rubra,0.5
Lauraceae,Sextonia rubra,0.53
Lauraceae,Sextonia rubra,0.52
Lauraceae,Sextonia rubra,0.51
Lauraceae,Sextonia rubra,0.52
Lauraceae,Sextonia rubra,0.53
Lauraceae,Sextonia rubra,0.55
Lauraceae,Sextonia rubra,0.55
Lauraceae,Sextonia rubra,0.6
Lauraceae,Sextonia rubra,0.6
Lauraceae,Sextonia rubra,0.55
Dipterocarpaceae,Shorea almon,0.5
Dipterocarpaceae,Shorea assamica,0.44
Dipterocarpaceae,Shorea contorta,0.52
Dipterocarpaceae,Shorea contorta,0.4
Dipterocarpaceae,Shorea contorta,0.47
Dipterocarpaceae,Shorea contorta,0.46
Dipterocarpaceae,Shorea contorta,0.43
Dipterocarpaceae,Shorea guiso,0.71
Dipterocarpaceae,Shorea hopeifolia,0.37
Dipterocarpaceae,Shorea hopeifolia,0.42
Dipterocarpaceae,Shorea hypochra,0.66
Dipterocarpaceae,Shorea hypochra,0.54
Dipterocarpaceae,Shorea hypochra,0.58
Dipterocarpaceae,Shorea leprosula,0.48
Dipterocarpaceae,Shorea negrosensis,0.48
Dipterocarpaceae,Shorea negrosensis,0.53
Dipterocarpaceae,Shorea negrosensis,0.54
Dipterocarpaceae,Shorea negrosensis,0.59
Dipterocarpaceae,Shorea negrosensis,0.59
Dipterocarpaceae,Shorea negrosensis,0.5
Dipterocarpaceae,Shorea negrosensis,0.52
Dipterocarpaceae,Shorea palosapis,0.41
Dipterocarpaceae,Shorea palosapis,0.48
Dipterocarpaceae,Shorea palosapis,0.4
Dipterocarpaceae,Shorea palosapis,0.39
Dipterocarpaceae,Shorea palosapis,0.43
Dipterocarpaceae,Shorea palosapis,0.46
Dipterocarpaceae,Shorea palosapis,0.43
Dipterocarpaceae,Shorea palosapis,0.44
Dipterocarpaceae,Shorea palosapis,0.48
Dipterocarpaceae,Shorea palosapis,0.42
Dipterocarpaceae,Shorea palosapis,0.44
Dipterocarpaceae,Shorea pauciflora,0.51
Dipterocarpaceae,Shorea polita,0.42
Dipterocarpaceae,Shorea polita,0.43
Dipterocarpaceae,Shorea polysperma,0.51
Dipterocarpaceae,Shorea polysperma,0.54
Dipterocarpaceae,Shorea polysperma,0.51
Dipterocarpaceae,Shorea polysperma,0.58
Dipterocarpaceae,Shorea polysperma,0.58
Dipterocarpaceae,Shorea polysperma,0.56
Dipterocarpaceae,Shorea sp,0.41
Dipterocarpaceae,Shorea sp,0.76
Dipterocarpaceae,Shorea sp,0.8
Dipterocarpaceae,Shorea sp,0.76
Dipterocarpaceae,Shorea sp,0.73
Dipterocarpaceae,Shorea sp,0.79
Dipterocarpaceae,Shorea sp,0.49
Dipterocarpaceae,Shorea sp,0.58
Dipterocarpaceae,Shorea sp,0.57
Dipterocarpaceae,Shorea sp,0.54
Dipterocarpaceae,Shorea sp,0.39
Dipterocarpaceae,Shorea sp,0.57
Dipterocarpaceae,Shorea sp,0.66
Dipterocarpaceae,Shorea sp,0.52
Dipterocarpaceae,Shorea sp,0.42
Dipterocarpaceae,Shorea sp,0.8
Dipterocarpaceae,Shorea stellata,0.58
Simaroubaceae,Simaba orinocensis,0.43
Simaroubaceae,Simaba orinocensis,0.45
Simaroubaceae,Simarouba amara,0.4
Simaroubaceae,Simarouba amara,0.37
Simaroubaceae,Simarouba amara,0.39
Simaroubaceae,Simarouba amara,0.34
Simaroubaceae,Simarouba amara,0.4
Simaroubaceae,Simarouba amara,0.35
Simaroubaceae,Simarouba amara,0.36
Simaroubaceae,Simarouba amara,0.35
Simaroubaceae,Simarouba amara,0.35
Simaroubaceae,Simarouba amara,0.34
Simaroubaceae,Simarouba amara,0.37
Simaroubaceae,Simarouba amara,0.39
Simaroubaceae,Simarouba amara,0.33
Simaroubaceae,Simarouba amara,0.34
Simaroubaceae,Simarouba amara,0.29
Simaroubaceae,Simarouba amara,0.32
Simaroubaceae,Simarouba amara,0.31
Simaroubaceae,Simarouba amara,0.3
Simaroubaceae,Simarouba amara,0.3
Simaroubaceae,Simarouba amara,0.3
Leguminosae,Sindora klaineana,0.51
Leguminosae,Sindoropsis letestui,0.56
Leguminosae,Sindoropsis letestui,0.7
Leguminosae,Sindoropsis letestui,0.68
Leguminosae,Sindoropsis letestui,0.66
Leguminosae,Sindoropsis letestui,0.55
Leguminosae,Sindoropsis letestui,0.6
Leguminosae,Sindoropsis letestui,0.58
Leguminosae,Sindoropsis letestui,0.57
Proteaceae,Sleumerodendron austrocaledonicum,0.45
Elaeocarpaceae,Sloanea latifolia,0.65
Elaeocarpaceae,Sloanea macrophylla,0.73
Elaeocarpaceae,Sloanea macrophylla,0.69
Elaeocarpaceae,Sloanea macrophylla,0.76
Elaeocarpaceae,Sloanea macrophylla,0.68
Elaeocarpaceae,Sloanea macrophylla,0.75
Elaeocarpaceae,Sloanea rhodantha,0.53
Elaeocarpaceae,Sloanea rhodantha,0.51
Elaeocarpaceae,Sloanea rhodantha,0.56
Elaeocarpaceae,Sloanea sp,0.47
Anacardiaceae,Spondias mombin,0.43
Picrodendraceae,Stachyandra viticifolia,0.78
Myristicaceae,Staudtia kamerunensis,0.78
Myristicaceae,Staudtia kamerunensis,0.75
Myristicaceae,Staudtia kamerunensis,0.71
Myristicaceae,Staudtia kamerunensis,0.74
Myristicaceae,Staudtia kamerunensis,0.68
Myristicaceae,Staudtia kamerunensis,0.84
Myristicaceae,Staudtia kamerunensis,0.71
Myristicaceae,Staudtia sp,0.77
Myristicaceae,Staudtia sp,0.7
Leguminosae,Stemonocoleus micranthus,0.55
Proteaceae,Stenocarpus trinervis,0.87
Proteaceae,Stenocarpus trinervis,0.86
Proteaceae,Stenocarpus trinervis,0.85
Apocynaceae,Stephanostegia sp,0.79
Malvaceae,Sterculia oblonga,0.6
Malvaceae,Sterculia oblonga,0.58
Malvaceae,Sterculia oblonga,0.65
Malvaceae,Sterculia pruriens,0.54
Malvaceae,Sterculia pruriens,0.5
Malvaceae,Sterculia pruriens,0.53
Malvaceae,Sterculia pruriens,0.54
Malvaceae,Sterculia pruriens,0.51
Malvaceae,Sterculia pruriens,0.4
Malvaceae,Sterculia pruriens,0.6
Malvaceae,Sterculia rhinopetala,0.64
Malvaceae,Sterculia rhinopetala,0.64
Malvaceae,Sterculia rhinopetala,0.76
Malvaceae,Sterculia rhinopetala,0.73
Malvaceae,Sterculia setigera,0.32
Malvaceae,Sterculia sp,0.41
Leguminosae,Storckiella pancheri,0.79
Leguminosae,Storckiella pancheri,0.71
Moraceae,Streblus dimepate,0.84
Moraceae,Streblus dimepate,0.67
Combretaceae,Strephonema pseudocola,0.6
Combretaceae,Strephonema pseudocola,0.55
Olacaceae,Strombosia grandifolia,0.85
Olacaceae,Strombosia grandifolia,0.82
Olacaceae,Strombosia grandifolia,0.84
Olacaceae,Strombosia pustulata,0.7
Olacaceae,Strombosia pustulata,0.76
Olacaceae,Strombosia pustulata,0.8
Loganiaceae,Strychnos sp,0.6
Leguminosae,Stryphnodendron polystachyum,0.45
Leguminosae,Stryphnodendron polystachyum,0.55
Leguminosae,Stryphnodendron polystachyum,0.5
Leguminosae,Stryphnodendron polystachyum,0.43
Leguminosae,Swartzia benthamiana,0.73
Leguminosae,Swartzia ingaefolia,1.01
Leguminosae,Swartzia leptopetala,0.87
Leguminosae,Swartzia oblanceolata,0.84
Leguminosae,Swartzia panacoco,1.06
Leguminosae,Swartzia panacoco,1.07
Leguminosae,Swartzia panacoco,1.05
Leguminosae,Swartzia panacoco,1.06
Leguminosae,Swartzia panacoco,1.08
Leguminosae,Swartzia panacoco,1.02
Leguminosae,Swartzia panacoco,0.9
Leguminosae,Swartzia panacoco,0.91
Leguminosae,Swartzia panacoco,0.87
Leguminosae,Swartzia panacoco,0.92
Leguminosae,Sweetia fruticosa,0.8
Leguminosae,Sweetia fruticosa,0.85
Meliaceae,Swietenia macrophylla,0.62
Meliaceae,Swietenia macrophylla,0.47
Meliaceae,Swietenia macrophylla,0.5
Meliaceae,Swietenia macrophylla,0.64
Meliaceae,Swietenia macrophylla,0.51
Meliaceae,Swietenia macrophylla,0.47
Meliaceae,Swietenia macrophylla,0.5
Meliaceae,Swietenia macrophylla,0.51
Meliaceae,Swietenia macrophylla,0.5
Meliaceae,Swietenia macrophylla,0.53
Meliaceae,Swietenia macrophylla,0.55
Meliaceae,Swietenia macrophylla,0.56
Meliaceae,Swietenia macrophylla,0.53
Meliaceae,Swietenia macrophylla,0.59
Meliaceae,Swietenia macrophylla,0.63
Meliaceae,Swietenia macrophylla,0.53
Meliaceae,Swietenia macrophylla,0.54
Meliaceae,Swietenia macrophylla,0.56
Meliaceae,Swietenia macrophylla,0.38
Meliaceae,Swietenia macrophylla,0.47
Meliaceae,Swietenia macrophylla,0.49
Meliaceae,Swietenia macrophylla,0.5
Meliaceae,Swietenia macrophylla,0.44
Meliaceae,Swietenia macrophylla,0.45
Meliaceae,Swietenia macrophylla,0.42
Meliaceae,Swietenia macrophylla,0.41
Meliaceae,Swietenia macrophylla,0.47
Meliaceae,Swietenia macrophylla,0.45
Meliaceae,Swietenia macrophylla,0.46
Meliaceae,Swietenia mahagoni,0.62
Meliaceae,Swietenia mahagoni,0.65
Meliaceae,Swietenia mahagoni,0.65
Meliaceae,Swietenia mahagoni,0.58
Meliaceae,Swietenia mahagoni,0.63
Meliaceae,Swietenia mahagoni,0.48
Meliaceae,Swietenia mahagoni,0.43
Meliaceae,Swietenia mahagoni,0.48
Meliaceae,Swietenia mahagoni,0.52
Meliaceae,Swietenia sp,0.51
Anacardiaceae,Swintonia sp,0.53
Anacardiaceae,Swintonia sp,0.73
Clusiaceae,Symphonia fasciculata,0.61
Clusiaceae,Symphonia fasciculata,0.64
Clusiaceae,Symphonia globulifera,0.51
Clusiaceae,Symphonia globulifera,0.5
Clusiaceae,Symphonia globulifera,0.56
Clusiaceae,Symphonia globulifera,0.61
Clusiaceae,Symphonia globulifera,0.52
Clusiaceae,Symphonia globulifera,0.58
Clusiaceae,Symphonia globulifera,0.54
Clusiaceae,Symphonia globulifera,0.53
Clusiaceae,Symphonia globulifera,0.53
Clusiaceae,Symphonia globulifera,0.55
Clusiaceae,Symphonia globulifera,0.54
Clusiaceae,Symphonia globulifera,0.6
Clusiaceae,Symphonia globulifera,0.67
Clusiaceae,Symphonia globulifera,0.55
Clusiaceae,Symphonia globulifera,0.6
Clusiaceae,Symphonia globulifera,0.57
Clusiaceae,Symphonia globulifera,0.59
Clusiaceae,Symphonia globulifera,0.64
Clusiaceae,Symphonia globulifera,0.63
Clusiaceae,Symphonia globulifera,0.6
Clusiaceae,Symphonia globulifera,0.6
Clusiaceae,Symphonia globulifera,0.59
Clusiaceae,Symphonia globulifera,0.55
Clusiaceae,Symphonia globulifera,0.52
Clusiaceae,Symphonia louvelii,0.63
Clusiaceae,Symphonia sp,0.71
Clusiaceae,Symphonia sp,0.69
Clusiaceae,Symphonia tanalensis,0.58
Clusiaceae,Symphonia tanalensis,0.58
Clusiaceae,Symphonia tanalensis,0.59
Clusiaceae,Symphonia urophylla,0.52
Symplocaceae,Symplocos martinicensis,0.49
Myrtaceae,Syzygium dyerianum,0.71
Myrtaceae,Syzygium dyerianum,0.72
Myrtaceae,Syzygium frutescens,0.74
Myrtaceae,Syzygium guineense,0.62
Myrtaceae,Syzygium inophylloides,0.68
Myrtaceae,Syzygium lateriflorum,0.65
Myrtaceae,Syzygium parkeri,0.68
Myrtaceae,Syzygium parkeri,0.66
Myrtaceae,Syzygium sp,0.65
Myrtaceae,Syzygium sp,0.82
Myrtaceae,Syzygium sp,0.81
Myrtaceae,Syzygium sp,0.58
Myrtaceae,Syzygium wagapense,0.84
Myrtaceae,Syzygium wagapense,0.73
Bignoniaceae,Tabebuia fluviatilis,0.56
Bignoniaceae,Tabebuia heterophylla,0.48
Bignoniaceae,Tabebuia pallida,0.52
Bignoniaceae,Tabebuia pallida,0.52
Bignoniaceae,Tabebuia pallida,0.52
Bignoniaceae,Tabebuia pallida,0.48
Bignoniaceae,Tabebuia pallida,0.53
Bignoniaceae,Tabebuia sp,0.83
Bignoniaceae,Tabebuia sp,0.9
Bignoniaceae,Tabebuia sp,0.94
Bignoniaceae,Tabebuia sp,0.91
Bignoniaceae,Tabebuia sp,0.86
Bignoniaceae,Tabebuia sp,0.83
Bignoniaceae,Tabebuia sp,0.93
Bignoniaceae,Tabebuia sp,0.93
Bignoniaceae,Tabebuia sp,0.86
Bignoniaceae,Tabebuia sp,0.99
Bignoniaceae,Tabebuia sp,0.8
Bignoniaceae,Tabebuia sp,0.78
Leguminosae,Tachigali myrmecophila,0.63
Leguminosae,Tachigali paniculata,0.43
Leguminosae,Tachigali rusbyi,0.55
Leguminosae,Tachigali sp,0.41
Leguminosae,Tachigali sp,0.45
Leguminosae,Tachigali sp,0.43
Leguminosae,Tachigali sp,0.4
Monimiaceae,Tambourissa trichophylla,0.49
Monimiaceae,Tambourissa trichophylla,0.5
Anacardiaceae,Tapirira guianensis,0.58
Leguminosae,Taralea oppositifolia,0.86
Malvaceae,Tarrietia densiflora,0.59
Malvaceae,Tarrietia densiflora,0.64
Malvaceae,Tarrietia densiflora,0.63
Malvaceae,Tarrietia densiflora,0.62
Malvaceae,Tarrietia densiflora,0.69
Malvaceae,Tarrietia densiflora,0.69
Malvaceae,Tarrietia densiflora,0.61
Malvaceae,Tarrietia densiflora,0.61
Malvaceae,Tarrietia densiflora,0.63
Malvaceae,Tarrietia densiflora,0.69
Malvaceae,Tarrietia densiflora,0.68
Malvaceae,Tarrietia densiflora,0.57
Malvaceae,Tarrietia densiflora,0.52
Malvaceae,Tarrietia densiflora,0.62
Malvaceae,Tarrietia javanica,0.58
Malvaceae,Tarrietia javanica,0.59
Malvaceae,Tarrietia javanica,0.59
Malvaceae,Tarrietia javanica,0.59
Malvaceae,Tarrietia javanica,0.54
Malvaceae,Tarrietia javanica,0.54
Malvaceae,Tarrietia javanica,0.55
Malvaceae,Tarrietia simplicifolia,0.52
Malvaceae,Tarrietia sp,0.57
Malvaceae,Tarrietia utilis,0.58
Malvaceae,Tarrietia utilis,0.57
Malvaceae,Tarrietia utilis,0.59
Malvaceae,Tarrietia utilis,0.54
Malvaceae,Tarrietia utilis,0.54
Malvaceae,Tarrietia utilis,0.48
Malvaceae,Tarrietia utilis,0.53
Malvaceae,Tarrietia utilis,0.52
Malvaceae,Tarrietia utilis,0.52
Malvaceae,Tarrietia utilis,0.51
Malvaceae,Tarrietia utilis,0.49
Malvaceae,Tarrietia utilis,0.5
Malvaceae,Tarrietia utilis,0.5
Malvaceae,Tarrietia utilis,0.56
Malvaceae,Tarrietia utilis,0.55
Malvaceae,Tarrietia utilis,0.56
Malvaceae,Tarrietia utilis,0.59
Lamiaceae,Tectona grandis,0.67
Lamiaceae,Tectona grandis,0.57
Lamiaceae,Tectona grandis,0.5
Lamiaceae,Tectona grandis,0.55
Lamiaceae,Tectona grandis,0.55
Lamiaceae,Tectona grandis,0.6
Lamiaceae,Tectona grandis,0.59
Lamiaceae,Tectona grandis,0.54
Lamiaceae,Tectona grandis,0.6
Lamiaceae,Tectona grandis,0.54
Lamiaceae,Tectona grandis,0.51
Lamiaceae,Tectona grandis,0.51
Lamiaceae,Tectona grandis,0.57
Lamiaceae,Tectona grandis,0.55
Lamiaceae,Tectona grandis,0.56
Lamiaceae,Tectona grandis,0.56
Lamiaceae,Tectona grandis,0.6
Lamiaceae,Tectona grandis,0.64
Lamiaceae,Tectona grandis,0.6
Lamiaceae,Tectona grandis,0.66
Lamiaceae,Tectona grandis,0.69
Lamiaceae,Tectona grandis,0.58
Lamiaceae,Tectona grandis,0.54
Lamiaceae,Tectona grandis,0.56
Lamiaceae,Tectona grandis,0.56
Lamiaceae,Tectona grandis,0.55
Lamiaceae,Tectona grandis,0.61
Lamiaceae,Tectona grandis,0.6
Lamiaceae,Tectona grandis,0.53
Lamiaceae,Tectona grandis,0.64
Lamiaceae,Tectona grandis,0.61
Lamiaceae,Tectona grandis,0.62
Lamiaceae,Tectona grandis,0.62
Lamiaceae,Tectona grandis,0.56
Lamiaceae,Tectona grandis,0.63
Lamiaceae,Tectona grandis,0.53
Lamiaceae,Tectona grandis,0.62
Lamiaceae,Tectona grandis,0.7
Lamiaceae,Tectona grandis,0.52
Lamiaceae,Tectona grandis,0.49
Lamiaceae,Tectona grandis,0.53
Lamiaceae,Tectona grandis,0.54
Lamiaceae,Tectona grandis,0.57
Lamiaceae,Tectona grandis,0.52
Lamiaceae,Tectona grandis,0.63
Lamiaceae,Tectona grandis,0.55
Combretaceae,Terminalia amazonia,0.74
Combretaceae,Terminalia avicennioides,0.74
Combretaceae,Terminalia bellirica,0.52
Combretaceae,Terminalia benzoin,0.7
Combretaceae,Terminalia catappa,0.58
Combretaceae,Terminalia catappa,0.45
Combretaceae,Terminalia catappa,0.48
Combretaceae,Terminalia catappa,0.42
Combretaceae,Terminalia catappa,0.43
Combretaceae,Terminalia catappa,0.44
Combretaceae,Terminalia catappa,0.41
Combretaceae,Terminalia catappa,0.39
Combretaceae,Terminalia guyanensis,0.74
Combretaceae,Terminalia guyanensis,0.73
Combretaceae,Terminalia ivorensis,0.43
Combretaceae,Terminalia ivorensis,0.47
Combretaceae,Terminalia ivorensis,0.5
Combretaceae,Terminalia ivorensis,0.38
Combretaceae,Terminalia ivorensis,0.43
Combretaceae,Terminalia ivorensis,0.43
Combretaceae,Terminalia ivorensis,0.35
Combretaceae,Terminalia ivorensis,0.4
Combretaceae,Terminalia ivorensis,0.5
Combretaceae,Terminalia ivorensis,0.33
Combretaceae,Terminalia mantaly,0.53
Combretaceae,Terminalia mantaly,0.54
Combretaceae,Terminalia mantaly,0.54
Combretaceae,Terminalia mantaly,0.57
Combretaceae,Terminalia mantaly,0.54
Combretaceae,Terminalia sp,0.69
Combretaceae,Terminalia superba,0.47
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.38
Combretaceae,Terminalia superba,0.39
Combretaceae,Terminalia superba,0.37
Combretaceae,Terminalia superba,0.39
Combretaceae,Terminalia superba,0.44
Combretaceae,Terminalia superba,0.44
Combretaceae,Terminalia superba,0.44
Combretaceae,Terminalia superba,0.5
Combretaceae,Terminalia superba,0.53
Combretaceae,Terminalia superba,0.42
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.48
Combretaceae,Terminalia superba,0.5
Combretaceae,Terminalia superba,0.51
Combretaceae,Terminalia superba,0.49
Combretaceae,Terminalia superba,0.55
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.37
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.34
Combretaceae,Terminalia superba,0.35
Combretaceae,Terminalia superba,0.47
Combretaceae,Terminalia superba,0.49
Combretaceae,Terminalia superba,0.48
Combretaceae,Terminalia superba,0.44
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.48
Combretaceae,Terminalia superba,0.51
Combretaceae,Terminalia superba,0.48
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.37
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.42
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.53
Combretaceae,Terminalia superba,0.48
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.44
Combretaceae,Terminalia superba,0.41
Combretaceae,Terminalia superba,0.41
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.47
Combretaceae,Terminalia superba,0.38
Combretaceae,Terminalia superba,0.6
Combretaceae,Terminalia superba,0.39
Combretaceae,Terminalia superba,0.34
Combretaceae,Terminalia superba,0.37
Combretaceae,Terminalia superba,0.31
Combretaceae,Terminalia superba,0.53
Combretaceae,Terminalia superba,0.43
Combretaceae,Terminalia superba,0.47
Combretaceae,Terminalia superba,0.49
Combretaceae,Terminalia superba,0.51
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.44
Combretaceae,Terminalia superba,0.37
Combretaceae,Terminalia superba,0.47
Combretaceae,Terminalia superba,0.47
Combretaceae,Terminalia superba,0.35
Combretaceae,Terminalia superba,0.5
Combretaceae,Terminalia superba,0.52
Combretaceae,Terminalia superba,0.49
Combretaceae,Terminalia superba,0.51
Combretaceae,Terminalia superba,0.53
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.57
Combretaceae,Terminalia superba,0.55
Combretaceae,Terminalia superba,0.48
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.5
Combretaceae,Terminalia superba,0.48
Combretaceae,Terminalia superba,0.55
Combretaceae,Terminalia superba,0.56
Combretaceae,Terminalia superba,0.41
Combretaceae,Terminalia superba,0.5
Combretaceae,Terminalia superba,0.44
Combretaceae,Terminalia superba,0.4
Combretaceae,Terminalia superba,0.39
Combretaceae,Terminalia superba,0.43
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia superba,0.46
Combretaceae,Terminalia superba,0.56
Combretaceae,Terminalia superba,0.4
Combretaceae,Terminalia superba,0.47
Combretaceae,Terminalia superba,0.45
Combretaceae,Terminalia tetrandra,0.55
Combretaceae,Terminalia tetrandra,0.53
Combretaceae,Terminalia tetrandra,0.52
Ochnaceae,Testulea gabonensis,0.61
Ochnaceae,Testulea gabonensis,0.58
Ochnaceae,Testulea gabonensis,0.66
Ochnaceae,Testulea gabonensis,0.54
Ochnaceae,Testulea gabonensis,0.62
Ochnaceae,Testulea gabonensis,0.64
Leguminosae,Tetraberlinia bifoliolata,0.5
Leguminosae,Tetraberlinia bifoliolata,0.46
Leguminosae,Tetraberlinia bifoliolata,0.47
Leguminosae,Tetraberlinia bifoliolata,0.44
Leguminosae,Tetraberlinia bifoliolata,0.5
Leguminosae,Tetraberlinia bifoliolata,0.45
Leguminosae,Tetraberlinia bifoliolata,0.45
Leguminosae,Tetraberlinia bifoliolata,0.51
Leguminosae,Tetraberlinia tubmaniana,0.57
Leguminosae,Tetraberlinia tubmaniana,0.51
Leguminosae,Tetraberlinia tubmaniana,0.49
Cupressaceae,Tetraclinis articulata,0.57
Cupressaceae,Tetraclinis articulata,0.71
Cupressaceae,Tetraclinis articulata,0.7
Cupressaceae,Tetraclinis articulata,0.65
Cupressaceae,Tetraclinis articulata,0.6
Cupressaceae,Tetraclinis articulata,0.58
Cupressaceae,Tetraclinis articulata,0.63
Cupressaceae,Tetraclinis articulata,0.7
Cupressaceae,Tetraclinis articulata,0.76
Cupressaceae,Tetraclinis articulata,0.58
Burseraceae,Tetragastris altissima,0.69
Burseraceae,Tetragastris altissima,0.68
Burseraceae,Tetragastris altissima,0.66
Burseraceae,Tetragastris altissima,0.67
Burseraceae,Tetragastris altissima,0.73
Burseraceae,Tetragastris hostmannii,0.72
Burseraceae,Tetragastris panamensis,0.75
Burseraceae,Tetragastris panamensis,0.81
Burseraceae,Tetragastris panamensis,0.76
Burseraceae,Tetragastris panamensis,0.82
Burseraceae,Tetragastris sp,0.7
Burseraceae,Tetragastris sp,0.65
Burseraceae,Tetragastris sp,0.7
Tetrameristaceae,Tetramerista sp,0.59
Leguminosae,Tetrapleura tetraptera,0.52
Cupressaceae,Thuja plicata,0.33
Cupressaceae,Thuja plicata,0.33
Cupressaceae,Thuja sp,0.41
Anacardiaceae,Thyrsodium guianense,0.71
Anacardiaceae,Thyrsodium spruceanum,0.51
Anacardiaceae,Thyrsodium spruceanum,0.48
Anacardiaceae,Thyrsodium spruceanum,0.52
Sapotaceae,Tieghemella africana,0.65
Sapotaceae,Tieghemella africana,0.59
Sapotaceae,Tieghemella africana,0.56
Sapotaceae,Tieghemella africana,0.6
Sapotaceae,Tieghemella heckelii,0.58
Sapotaceae,Tieghemella heckelii,0.6
Sapotaceae,Tieghemella heckelii,0.51
Sapotaceae,Tieghemella heckelii,0.57
Sapotaceae,Tieghemella heckelii,0.54
Sapindaceae,Tina apiculata,0.67
Meliaceae,Toona sureni,0.65
Clusiaceae,Tovomita carinata,0.73
Burseraceae,Trattinnickia burserifolia,0.48
Burseraceae,Trattinnickia burserifolia,0.48
Burseraceae,Trattinnickia rhoifolia,0.53
Burseraceae,Trattinnickia rhoifolia,0.44
Burseraceae,Trattinnickia sp,0.38
Cannabaceae,Trema orientalis,0.39
Meliaceae,Trichilia tessmannii,0.5
Anacardiaceae,Trichoscypha arborea,0.6
Anacardiaceae,Trichoscypha arborea,0.61
Anacardiaceae,Trichoscypha sp,0.61
