Family,SpeciesName,WoodDensity,latitude,longitude
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.719,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.552,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.56,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.708,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.633,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.867,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.775,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.895,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.478,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.949,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.516,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.619,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.278,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.412,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.497,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.414,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.551,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.404,-16.12,-61.72
Combretaceae,Combretum leprosum,0.681,-16.12,-61.72
Combretaceae,Combretum leprosum,0.624,-16.12,-61.72
Combretaceae,Combretum leprosum,0.791,-16.12,-61.72
Combretaceae,Combretum leprosum,1.023,-16.12,-61.72
Combretaceae,Combretum leprosum,0.525,-16.12,-61.72
Combretaceae,Combretum leprosum,0.611,-16.12,-61.72
Combretaceae,Combretum leprosum,0.661,-16.12,-61.72
Combretaceae,Combretum leprosum,0.464,-16.12,-61.72
Combretaceae,Combretum leprosum,0.64,-16.12,-61.72
Combretaceae,Combretum leprosum,0.851,-16.12,-61.72
Caricaceae,Jacaratia sp.,0.158,-16.12,-61.72
Caricaceae,Jacaratia sp.,0.068,-16.12,-61.72
Caricaceae,Jacaratia sp.,0.343,-16.12,-61.72
Caricaceae,Jacaratia sp.,0.238,-16.12,-61.72
Caricaceae,Jacaratia sp.,0.16,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.549,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.568,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.596,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.602,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.645,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.816,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.576,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.689,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.554,-16.12,-61.72
Annonaceae,Rollinia herzogii,0.27,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.674,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.67,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.693,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.712,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.683,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.394,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.654,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.674,-16.12,-61.72
Erythroxylaceae,Erythroxylum daphnites,0.599,-16.12,-61.72
Nyctanginaceae,Bougainvillea modesta,0.267,-16.12,-61.72
Nyctanginaceae,Bougainvillea modesta,0.55,-16.12,-61.72
Nyctanginaceae,Bougainvillea modesta,0.438,-16.12,-61.72
Nyctanginaceae,Bougainvillea modesta,0.746,-16.12,-61.72
Nyctanginaceae,Bougainvillea modesta,0.851,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.734,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.746,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.747,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,1.197,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.524,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.761,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.873,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.492,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.336,-16.12,-61.72
Fabaceae - Mimosoideae,Anadenanthera colubrina,0.623,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,1.153,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.972,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.756,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.757,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,1.063,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.8,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.822,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.514,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.685,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.48,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.608,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.695,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.865,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.564,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.924,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.568,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.687,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.732,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,1.069,-16.12,-61.72
Ulmaceae,Phyllostylon rhamnoides,0.831,-16.12,-61.72
Rubiaceae,Simira rubescens,0.606,-16.12,-61.72
Rubiaceae,Simira rubescens,0.459,-16.12,-61.72
Rubiaceae,Simira rubescens,0.453,-16.12,-61.72
Rubiaceae,Simira rubescens,0.6,-16.12,-61.72
Rubiaceae,Simira rubescens,0.483,-16.12,-61.72
Rubiaceae,Simira rubescens,0.563,-16.12,-61.72
Rubiaceae,Simira rubescens,0.496,-16.12,-61.72
Rubiaceae,Simira rubescens,0.441,-16.12,-61.72
Rubiaceae,Simira rubescens,0.727,-16.12,-61.72
Rubiaceae,Simira rubescens,0.581,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.392,-16.12,-61.72
Myrtaceae,Plinia cauliflora,0.842,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.033,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.454,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.603,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.146,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.306,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.245,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.136,-16.12,-61.72
Myrtaceae,Plinia cauliflora,1.468,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.499,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.435,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.493,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.495,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.505,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.468,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.482,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.537,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.665,-16.12,-61.72
Apocynaceae,Aspidosperma tomentosum,0.661,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.423,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.399,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.308,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.511,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.49,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.469,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.481,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.417,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.328,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.403,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.5,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.71,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.681,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.963,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.813,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.767,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.633,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.556,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.857,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.751,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.596,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.609,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.505,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.325,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.673,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.654,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.21,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.384,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.33,-16.12,-61.72
Nyctanginaceae,Neea cf. steinbachii,0.604,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba samauma,0.263,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba samauma,0.236,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba samauma,0.368,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba samauma,0.381,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,1.009,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.64,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.78,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.846,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.728,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.649,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.668,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.607,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.489,-16.12,-61.72
Fabaceae - Caesalpinioideae,Caesalpinia pluviosa,0.735,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.408,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.57,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.794,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.431,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.817,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.596,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.723,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.74,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.473,-16.12,-61.72
Fabaceae - Papilionoideae,Machaerium acutifolium,0.685,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.835,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.917,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.939,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.934,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.908,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.458,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.698,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.781,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.778,-16.12,-61.72
Rutaceae,Zanthoxylum monogynum,0.728,-16.12,-61.72
Anacardiaceae,Spondias mombin,0.159,-16.12,-61.72
Anacardiaceae,Spondias mombin,0.248,-16.12,-61.72
Anacardiaceae,Spondias mombin,0.252,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.45,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.983,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.668,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.613,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.487,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.443,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.429,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.613,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.559,-16.12,-61.72
Capparaceae,Capparidastrum petiolare,0.437,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.547,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.43,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.525,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.44,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.569,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.947,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.905,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.061,-16.12,-61.72
Fabaceae - Caesalpinioideae,Hymenaea courbaril,0.411,-16.12,-61.72
Urticaceae,Urera baccifera,0.223,-16.12,-61.72
Urticaceae,Urera baccifera,0.14,-16.12,-61.72
Urticaceae,Urera baccifera,0.099,-16.12,-61.72
Urticaceae,Urera baccifera,0.098,-16.12,-61.72
Urticaceae,Urera baccifera,0.112,-16.12,-61.72
Urticaceae,Urera baccifera,0.104,-16.12,-61.72
Urticaceae,Urera baccifera,0.131,-16.12,-61.72
Urticaceae,Urera baccifera,0.087,-16.12,-61.72
Urticaceae,Urera baccifera,0.15,-16.12,-61.72
Urticaceae,Urera baccifera,0.133,-16.12,-61.72
Rubiaceae,Pogonopus tubulosus,1.079,-16.12,-61.72
Rubiaceae,Pogonopus tubulosus,0.851,-16.12,-61.72
Rubiaceae,Pogonopus tubulosus,0.702,-16.12,-61.72
Rubiaceae,Pogonopus tubulosus,1.017,-16.12,-61.72
Rubiaceae,Pogonopus tubulosus,0.518,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.658,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.795,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.896,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.565,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.77,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.619,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.764,-16.12,-61.72
Myrtaceae,Psidium sartorianum,1.275,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.872,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.798,-16.12,-61.72
Meliaceae,Trichilia elegans,0.764,-16.12,-61.72
Meliaceae,Trichilia elegans,0.772,-16.12,-61.72
Meliaceae,Trichilia elegans,0.669,-16.12,-61.72
Meliaceae,Trichilia elegans,0.531,-16.12,-61.72
Meliaceae,Trichilia elegans,0.678,-16.12,-61.72
Meliaceae,Trichilia elegans,0.734,-16.12,-61.72
Meliaceae,Trichilia elegans,0.537,-16.12,-61.72
Meliaceae,Trichilia elegans,0.653,-16.12,-61.72
Meliaceae,Trichilia elegans,0.788,-16.12,-61.72
Meliaceae,Trichilia elegans,0.517,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.839,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.885,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.882,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.935,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.852,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.871,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.777,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.875,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.793,-16.12,-61.72
Fabaceae - Caesalpinioideae,Guibourtia chodatiana,0.822,-16.12,-61.72
Solanaceae,Solanum riparium,0.187,-16.12,-61.72
Solanaceae,Solanum riparium,0.141,-16.12,-61.72
Solanaceae,Solanum riparium,0.167,-16.12,-61.72
Solanaceae,Solanum riparium,0.217,-16.12,-61.72
Solanaceae,Solanum riparium,0.186,-16.12,-61.72
Solanaceae,Solanum riparium,0.262,-16.12,-61.72
Solanaceae,Solanum riparium,0.216,-16.12,-61.72
Solanaceae,Solanum riparium,0.16,-16.12,-61.72
Solanaceae,Solanum riparium,0.233,-16.12,-61.72
Solanaceae,Solanum riparium,0.308,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.595,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.592,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.853,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.658,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.618,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.633,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.508,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.569,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.649,-16.12,-61.72
Bignoniaceae,Handroanthus impetiginosus,0.678,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.529,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.875,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.688,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.576,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.725,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.641,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.493,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.623,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.872,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.756,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.953,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,1.034,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.606,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.724,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.89,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.66,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.669,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.91,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.694,-16.12,-61.72
Fabaceae - Papilionoideae,Acosmium cardenasii,0.866,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.134,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.203,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.243,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.178,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.11,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.241,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.155,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.213,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.169,-16.12,-61.72
Malvaceae - Bombacoideae,Ceiba speciosa,0.216,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.394,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.343,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.69,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.338,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.235,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.52,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.381,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.521,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.395,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.377,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.369,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.262,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.425,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.385,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.403,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.462,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.368,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.387,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.25,-16.12,-61.72
Myrsinaceae,Ardisia ambigua,0.367,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.203,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.187,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.177,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.244,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.2,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.282,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.232,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.199,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.467,-16.12,-61.72
Urticaceae,Pourouma cecropiifolia,0.364,-16.12,-61.72
Urticaceae,Cecropia concolor,0.13,-16.12,-61.72
Urticaceae,Cecropia concolor,0.15,-16.12,-61.72
Urticaceae,Cecropia concolor,0.17,-16.12,-61.72
Urticaceae,Cecropia concolor,0.148,-16.12,-61.72
Urticaceae,Cecropia concolor,0.162,-16.12,-61.72
Urticaceae,Cecropia concolor,0.185,-16.12,-61.72
Urticaceae,Cecropia concolor,0.416,-16.12,-61.72
Urticaceae,Cecropia concolor,0.293,-16.12,-61.72
Urticaceae,Cecropia concolor,0.346,-16.12,-61.72
Urticaceae,Cecropia concolor,0.501,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.155,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.128,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.157,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.205,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.203,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.319,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.216,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.264,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.229,-16.12,-61.72
Malvaceae - Tilioideae,Heliocarpus americanus,0.238,-16.12,-61.72
Moraceae,Ficus boliviana,0.299,-16.12,-61.72
Moraceae,Ficus boliviana,0.472,-16.12,-61.72
Moraceae,Ficus boliviana,0.219,-16.12,-61.72
Moraceae,Ficus boliviana,0.259,-16.12,-61.72
Moraceae,Ficus boliviana,0.182,-16.12,-61.72
Moraceae,Ficus boliviana,0.297,-16.12,-61.72
Moraceae,Ficus boliviana,0.228,-16.12,-61.72
Moraceae,Ficus boliviana,0.226,-16.12,-61.72
Moraceae,Ficus boliviana,0.323,-16.12,-61.72
Moraceae,Ficus boliviana,0.388,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.794,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.488,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.423,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.421,-16.12,-61.72
Ulmaceae,Ampelocera ruizii,0.522,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.165,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.168,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.156,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.157,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.174,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.199,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.177,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.191,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.205,-16.12,-61.72
Malvaceae - Bombacoideae,Cavanillesia hylogeiton,0.197,-16.12,-61.72
Meliaceae,Cedrela fissilis,0.177,-16.12,-61.72
Meliaceae,Cedrela fissilis,0.196,-16.12,-61.72
Meliaceae,Cedrela fissilis,0.239,-16.12,-61.72
Meliaceae,Cedrela fissilis,0.235,-16.12,-61.72
Meliaceae,Cedrela fissilis,0.154,-16.12,-61.72
Meliaceae,Cedrela fissilis,0.181,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.416,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.956,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.845,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.661,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.755,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,1.097,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.68,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.986,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.997,-16.12,-61.72
Rubiaceae,Cordiera macrophylla,0.732,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.179,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.389,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.275,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.368,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.773,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.824,-16.12,-61.72
