Family,SpeciesName,WoodDensity
Sapotaceae,Pouteria euphlebia,0.883
Sapotaceae,Pouteria euphlebia,0.845
Sapotaceae,Pouteria euphlebia,0.872
Sapotaceae,Pouteria euphlebia,0.883
Sapotaceae,Pouteria euphlebia,0.85
Sapotaceae,Pouteria filipes,0.964
Sapotaceae,Pouteria firma,0.54
Sapotaceae,Pouteria fissilis,0.58
Sapotaceae,Pouteria franciscana,0.6
Sapotaceae,Pouteria galactoxylon,0.406
Sapotaceae,Pouteria galactoxylon,0.482
Sapotaceae,Pouteria gardneri,0.93
Sapotaceae,Pouteria gardneriana,0.628
Sapotaceae,Pouteria glomerata,0.68
Sapotaceae,Pouteria glomerata,0.75
Sapotaceae,Pouteria glomerata,0.607
Sapotaceae,Pouteria gongrijpii,0.84
Sapotaceae,Pouteria gongrijpii,0.78
Sapotaceae,Pouteria gongrijpii,0.73
Sapotaceae,Pouteria gongrijpii,0.927
Sapotaceae,Pouteria gongrijpii,0.72
Sapotaceae,Pouteria grandiflora,0.82
Sapotaceae,Pouteria grandis,0.93
Sapotaceae,Pouteria guianensis,0.93
Sapotaceae,Pouteria guianensis,1.007
Sapotaceae,Pouteria guianensis,0.83
Sapotaceae,Pouteria guianensis,0.9
Sapotaceae,Pouteria guianensis,1.01
Sapotaceae,Pouteria guianensis,0.9
Sapotaceae,Pouteria hispida,0.758
Sapotaceae,Pouteria hispida,0.99
Sapotaceae,Pouteria indet,0.55
Sapotaceae,Pouteria indet,0.635
Sapotaceae,Pouteria indet,0.74
Sapotaceae,Pouteria indet,0.68
Sapotaceae,Pouteria indet,0.771
Sapotaceae,Pouteria indet,0.431
Sapotaceae,Pouteria indet,0.44
Sapotaceae,Pouteria izabalensis,0.55
Sapotaceae,Pouteria kaernbachiana,0.456
Sapotaceae,Pouteria lauterbachiana,0.68
Sapotaceae,Pouteria linggensis,0.86
Sapotaceae,Pouteria maclayana,0.42
Sapotaceae,Pouteria macrantha,0.52
Sapotaceae,Pouteria macrocarpa,0.77
Sapotaceae,Pouteria macrocarpa,0.521
Sapotaceae,Pouteria macrophylla,0.91
Sapotaceae,Pouteria macrophylla,0.858
Sapotaceae,Pouteria macrophylla,0.41
Sapotaceae,Pouteria macrophylla,0.77
Sapotaceae,Pouteria macropoda,0.53
Sapotaceae,Pouteria maingayi,0.59
Sapotaceae,Pouteria maingayi,0.68
Sapotaceae,Pouteria malaccensis,0.67
Sapotaceae,Pouteria malaccensis,0.59
Sapotaceae,Pouteria malaccensis,0.73
Sapotaceae,Pouteria malaccensis,0.65
Sapotaceae,Pouteria manaosensis,0.64
Sapotaceae,Pouteria melanopoda,0.93
Sapotaceae,Pouteria melanopoda,1.076
Sapotaceae,Pouteria melanopoda,0.9
Sapotaceae,Pouteria membranacea,0.79
Sapotaceae,Pouteria minima,0.756
Sapotaceae,Pouteria moluccana,0.57
Sapotaceae,Pouteria multiflora,0.74
Sapotaceae,Pouteria multiflora,0.8
Sapotaceae,Pouteria myrsinodendron,0.65
Sapotaceae,Pouteria nemorosa,0.44
Sapotaceae,Pouteria oblanceolata,0.79
Sapotaceae,Pouteria obovata,0.62
Sapotaceae,Pouteria obovata,0.81
Sapotaceae,Pouteria obovoidea,0.63
Sapotaceae,Pouteria obscura,0.64
Sapotaceae,Pouteria oppositifolia,0.65
Sapotaceae,Pouteria pachycalyx,0.78
Sapotaceae,Pouteria pachycalyx,0.74
Sapotaceae,Pouteria pachycarpa,0.73
Sapotaceae,Pouteria pachycarpa,0.74
Sapotaceae,Pouteria papyracea,0.564
Sapotaceae,Pouteria pohlmaniana,0.633
Sapotaceae,Pouteria pohlmaniana,0.857
Sapotaceae,Pouteria pohlmaniana,0.606
Sapotaceae,Pouteria pohlmaniana,0.633
Sapotaceae,Pouteria reticulata,0.93
Sapotaceae,Pouteria reticulata,0.63
Sapotaceae,Pouteria reticulata,0.822
Sapotaceae,Pouteria richardii,0.596
Sapotaceae,Pouteria richardii,0.607
Sapotaceae,Pouteria richardii,0.607
Sapotaceae,Pouteria richardii,0.607
Sapotaceae,Pouteria rivicoa,0.77
Sapotaceae,Pouteria sapota,0.81
Sapotaceae,Pouteria sapota,0.9
Sapotaceae,Pouteria speciosa,0.603
Sapotaceae,Pouteria speciosa,0.611
Sapotaceae,Pouteria superba,0.431
Sapotaceae,Pouteria superba,0.491
Sapotaceae,Pouteria torricellensis,0.508
Sapotaceae,Pouteria torricellensis,0.525
Sapotaceae,Pouteria torta,0.78
Sapotaceae,Pouteria torta,0.629
Sapotaceae,Pouteria torta,0.52
Sapotaceae,Pouteria torta,1.007
Sapotaceae,Pouteria torta,0.9
Sapotaceae,Pouteria torta,0.775
Sapotaceae,Pouteria trigonosperma,0.784
Sapotaceae,Pouteria trigonosperma,0.95
Sapotaceae,Pouteria trilocularis,0.672
Sapotaceae,Pouteria venosa,0.92
Sapotaceae,Pouteria vernicosa,0.737
Sapotaceae,Pouteria villamilii,0.45
Sapotaceae,Pouteria vitiensis,0.77
Sapotaceae,Pouteria vrieseana,0.38
Sapotaceae,Pouteria xerocarpa,0.561
Sapotaceae,Pouteria xerocarpa,0.607
Sapotaceae,Pradosia cochlearia,0.73
Sapotaceae,Pradosia indet,0.68
Sapotaceae,Pradosia ptychandra,0.62
Sapotaceae,Pradosia ptychandra,0.67
Sapotaceae,Pradosia schomburgkiana,0.861
Sapotaceae,Pradosia schomburgkiana,0.67
Sapotaceae,Pradosia schomburgkiana,0.73
Sapotaceae,Pradosia surinamensis,0.861
Sapotaceae,Pradosia surinamensis,0.76
Moraceae,Prainea cuspidata,0.79
Moraceae,Prainea limpato,0.68
Moraceae,Prainea papuana,0.43
Lamiaceae,Premna acuminata,0.512
Lamiaceae,Premna angolensis,0.663
Lamiaceae,Premna angolensis,0.671
Lamiaceae,Premna latifolia,0.537
Lamiaceae,Premna lignum-vitae,0.771
Lamiaceae,Premna lignum-vitae,0.773
Lamiaceae,Premna lignum-vitae,0.771
Lamiaceae,Premna maxima,0.568
Lamiaceae,Premna pyramidata,0.634
Lamiaceae,Premna serratifolia,0.55
Lamiaceae,Premna tomentosa,0.57
Arecaceae,Prestoea decurrens,0.25
Oleaceae,Priogymnanthus hasslerianus,0.87
Fabaceae,Prioria balsamifera,0.413
Fabaceae,Prioria balsamifera,0.4
Fabaceae,Prioria balsamifera,0.4
Fabaceae,Prioria balsamifera,0.444
Fabaceae,Prioria balsamifera,0.412
Fabaceae,Prioria balsamifera,0.31
Fabaceae,Prioria balsamifera,0.414
Fabaceae,Prioria balsamifera,0.45
Fabaceae,Prioria balsamifera,0.42
Fabaceae,Prioria copaifera,0.405
Fabaceae,Prioria copaifera,0.41
Fabaceae,Prioria copaifera,0.4
Fabaceae,Prioria copaifera,0.42
Fabaceae,Prioria copaifera,0.45
Fabaceae,Prioria copaifera,0.38
Fabaceae,Prioria copaifera,0.43
Fabaceae,Prioria mannii,0.439
Fabaceae,Prioria mannii,0.44
Fabaceae,Prioria oxyphylla,0.646
Fabaceae,Prioria oxyphylla,0.53
Fabaceae,Prioria oxyphylla,0.552
Fabaceae,Prioria oxyphylla,0.552
Salicaceae,Prockia crucis,0.58
Fabaceae,Prosopis affinis,0.916
Fabaceae,Prosopis affinis,0.852
Fabaceae,Prosopis africana,0.878
Fabaceae,Prosopis africana,0.881
Fabaceae,Prosopis alba,0.654
Fabaceae,Prosopis alba,0.689
Fabaceae,Prosopis algarobilla,0.916
Fabaceae,Prosopis alpataco,0.688
Fabaceae,Prosopis alpataco,0.654
Fabaceae,Prosopis caldenia,0.559
Fabaceae,Prosopis caldenia,0.603
Fabaceae,Prosopis chilensis,0.74
Fabaceae,Prosopis chilensis,0.72
Fabaceae,Prosopis cineraria,0.663
Fabaceae,Prosopis glandulosa,0.705
Fabaceae,Prosopis glandulosa,0.603
Fabaceae,Prosopis glandulosa,0.82
Fabaceae,Prosopis juliflora,0.8
Fabaceae,Prosopis juliflora,0.86
Fabaceae,Prosopis juliflora,0.75
Fabaceae,Prosopis juliflora,0.697
Fabaceae,Prosopis juliflora,0.813
Fabaceae,Prosopis juliflora,0.8
Fabaceae,Prosopis juliflora,0.7
Fabaceae,Prosopis juliflora,0.93
Fabaceae,Prosopis kuntzei,1.032
Fabaceae,Prosopis kuntzei,0.989
Fabaceae,Prosopis kuntzei,1.098
Fabaceae,Prosopis nigra,0.731
Fabaceae,Prosopis nigra,0.71
Fabaceae,Prosopis pallida,0.88
Fabaceae,Prosopis rubriflora,0.8
Fabaceae,Prosopis ruscifolia,0.99
Fabaceae,Prosopis ruscifolia,0.688
Fabaceae,Prosopis ruscifolia,0.667
Fabaceae,Prosopis spicigera,0.63
Proteaceae,Protea angolensis,0.663
Burseraceae,Protium altsonii,0.684
Burseraceae,Protium amazonicum,0.599
Burseraceae,Protium aracouchini,0.49
Burseraceae,Protium brasiliense,0.721
Burseraceae,Protium brasiliense,0.771
Burseraceae,Protium carnosum,0.45
Burseraceae,Protium copal,0.78
Burseraceae,Protium crassifolium,0.49
Burseraceae,Protium crassipetalum,0.65
Burseraceae,Protium crenatum,0.54
Burseraceae,Protium cuneatum,0.49
Burseraceae,Protium decandrum,0.56
Burseraceae,Protium decandrum,0.456
Burseraceae,Protium decandrum,0.52
Burseraceae,Protium grandifolium,0.638
Burseraceae,Protium guianense,0.711
Burseraceae,Protium heptaphyllum,0.47
Burseraceae,Protium heptaphyllum,0.77
Burseraceae,Protium heptaphyllum,0.603
Burseraceae,Protium heptaphyllum,0.49
Burseraceae,Protium heptaphyllum,0.53
Burseraceae,Protium heptaphyllum,0.87
Burseraceae,Protium heptaphyllum,0.76
Burseraceae,Protium heptaphyllum,0.73
Burseraceae,Protium heptaphyllum,0.55
Burseraceae,Protium heptaphyllum,0.52
Burseraceae,Protium indet,0.56
Burseraceae,Protium indet,0.53
Burseraceae,Protium indet,0.55
Burseraceae,Protium javanicum,0.75
Burseraceae,Protium llewelynii,0.49
Burseraceae,Protium nodulosum,0.49
Burseraceae,Protium opacum,0.57
Burseraceae,Protium panamense,0.45
Burseraceae,Protium panamense,0.474
Burseraceae,Protium panamense,0.433
Burseraceae,Protium paniculatum,0.49
Burseraceae,Protium paraense,0.51
Burseraceae,Protium pedicellatum,0.49
Burseraceae,Protium pittieri,0.475
Burseraceae,Protium polybotryum,0.689
Burseraceae,Protium sagotianum,0.61
Burseraceae,Protium sagotianum,0.62
Burseraceae,Protium sagotianum,0.51
Burseraceae,Protium sagotianum,0.49
Burseraceae,Protium spruceanum,0.56
Burseraceae,Protium subserratum,0.55
Burseraceae,Protium tenuifolium,0.6
Burseraceae,Protium tenuifolium,0.628
Burseraceae,Protium tenuifolium,0.456
Burseraceae,Protium tenuifolium,0.556
Burseraceae,Protium tenuifolium,0.49
Burseraceae,Protium tenuifolium,0.528
Burseraceae,Protium tenuifolium,0.67
Burseraceae,Protium tenuifolium,0.63
Burseraceae,Protium trifoliolatum,0.64
Burseraceae,Protium trifoliolatum,0.73
Burseraceae,Protium unifoliolatum,0.33
Euphorbiaceae,Protomegabaria stapfiana,0.602
Anacardiaceae,Protorhus ditimena,0.67
Anacardiaceae,Protorhus ditimena,0.686
Anacardiaceae,Protorhus thouarsii,0.752
Podocarpaceae,Prumnopitys amara,0.4
Podocarpaceae,Prumnopitys amara,0.36
Podocarpaceae,Prumnopitys harmsiana,0.53
Podocarpaceae,Prumnopitys ladei,0.607
Podocarpaceae,Prumnopitys ladei,0.607
Rosaceae,Prunus acuminata,0.59
Rosaceae,Prunus africana,0.603
Rosaceae,Prunus africana,0.58
Rosaceae,Prunus africana,0.621
Rosaceae,Prunus africana,0.938
Rosaceae,Prunus arborea,0.37
Rosaceae,Prunus arborea,0.42
Rosaceae,Prunus arborea,0.517
Rosaceae,Prunus arborea,0.517
Rosaceae,Prunus armeniaca,0.675
Rosaceae,Prunus avium,0.474
Rosaceae,Prunus conradinae,0.53
Rosaceae,Prunus fordiana,0.73
Rosaceae,Prunus gazelle-peninsulae,0.4
Rosaceae,Prunus grayana,0.51
Rosaceae,Prunus grisea,0.55
Rosaceae,Prunus henryi,0.548
Rosaceae,Prunus henryi,0.579
Rosaceae,Prunus henryi,0.559
Rosaceae,Prunus henryi,0.56
Rosaceae,Prunus ilicifolia,0.73
Rosaceae,Prunus indet,0.448
Rosaceae,Prunus indet,0.448
Rosaceae,Prunus javanica,0.67
Rosaceae,Prunus lusitanica,0.61
Rosaceae,Prunus myrtifolia,0.732
Rosaceae,Prunus myrtifolia,0.75
Rosaceae,Prunus occidentalis,0.97
Rosaceae,Prunus padus,0.465
Rosaceae,Prunus pensylvanica,0.36
Rosaceae,Prunus polystachya,0.5
Rosaceae,Prunus reticulata,0.38
Rosaceae,Prunus rigida,0.58
Rosaceae,Prunus sellowii,0.92
Rosaceae,Prunus serotina,0.47
Rosaceae,Prunus sphaerocarpa,0.738
Rosaceae,Prunus tucumanensis,0.609
Rosaceae,Prunus turneriana,0.46
Sapindaceae,Pseudima frutescens,0.8
Malvaceae,Pseudobombax ellipticum,0.34
Malvaceae,Pseudobombax grandiflorum,0.39
Malvaceae,Pseudobombax marginatum,0.32
Malvaceae,Pseudobombax munguba,0.27
Malvaceae,Pseudobombax munguba,0.22
Malvaceae,Pseudobombax munguba,0.26
Malvaceae,Pseudobombax septenatum,0.14
Malvaceae,Pseudobombax septenatum,0.235
Malvaceae,Pseudobombax septenatum,0.26
Malvaceae,Pseudobombax simplicifolium,0.22
Meliaceae,Pseudocedrela kotschyi,0.621
Phyllanthaceae,Pseudolachnostylis maprouneifolia,0.62
Pinaceae,Pseudolarix amabilis,0.423
Pinaceae,Pseudolarix amabilis,0.433
Pinaceae,Pseudolarix amabilis,0.405
Pinaceae,Pseudolarix amabilis,0.424
Moraceae,Pseudolmedia glabrata,0.68
Moraceae,Pseudolmedia laevigata,0.64
Moraceae,Pseudolmedia laevigata,0.63
Moraceae,Pseudolmedia laevigata,0.65
Moraceae,Pseudolmedia laevigata,0.62
Moraceae,Pseudolmedia laevigata,0.633
Moraceae,Pseudolmedia laevigata,0.601
Moraceae,Pseudolmedia laevis,0.627
Moraceae,Pseudolmedia laevis,0.63
Moraceae,Pseudolmedia laevis,0.71
Moraceae,Pseudolmedia laevis,0.598
Moraceae,Pseudolmedia laevis,0.7
Moraceae,Pseudolmedia laevis,0.6
Moraceae,Pseudolmedia laevis,0.45
Moraceae,Pseudolmedia laevis,0.58
Moraceae,Pseudolmedia laevis,0.671
Moraceae,Pseudolmedia macrophylla,0.661
Moraceae,Pseudolmedia macrophylla,0.756
Moraceae,Pseudolmedia macrophylla,0.65
Moraceae,Pseudolmedia macrophylla,0.574
Moraceae,Pseudolmedia oxyphyllaria,0.7
Moraceae,Pseudolmedia oxyphyllaria,0.72
Moraceae,Pseudolmedia rigida,0.65
Moraceae,Pseudolmedia rigida,0.63
Moraceae,Pseudolmedia spuria,0.75
Annonaceae,Pseudomalmea diclina,0.808
Fabaceae,Pseudopiptadenia pittieri,0.62
Fabaceae,Pseudopiptadenia pittieri,0.6
Fabaceae,Pseudopiptadenia suaveolens,0.72
Fabaceae,Pseudopiptadenia suaveolens,0.57
Fabaceae,Pseudopiptadenia suaveolens,0.508
Fabaceae,Pseudopiptadenia suaveolens,0.65
Fabaceae,Pseudopiptadenia suaveolens,0.76
Fabaceae,Pseudopiptadenia suaveolens,0.69
Fabaceae,Pseudopiptadenia suaveolens,0.86
Pinaceae,Pseudotsuga menziesii,0.453
Pinaceae,Pseudotsuga menziesii,0.4
Pinaceae,Pseudotsuga menziesii,0.43
Pinaceae,Pseudotsuga sinensis,0.501
Pinaceae,Pseudotsuga sinensis,0.47
Cunoniaceae,Pseudoweinmannia lachnocarpa,0.758
Cunoniaceae,Pseudoweinmannia lachnocarpa,0.749
Cunoniaceae,Pseudoweinmannia lachnocarpa,0.758
Annonaceae,Pseudoxandra polyphleba,0.37
Annonaceae,Pseuduvaria villosa,0.581
Myrtaceae,Psidium acutangulum,0.972
Myrtaceae,Psidium acutangulum,1.023
Myrtaceae,Psidium acutangulum,0.74
Myrtaceae,Psidium cattleianum,1.12
Myrtaceae,Psidium guajava,0.8
Myrtaceae,Psidium guajava,0.629
Myrtaceae,Psidium guajava,0.6
Myrtaceae,Psidium guajava,0.579
Myrtaceae,Psidium ilex,0.988
Myrtaceae,Psidium pomiferum,0.67
Myrtaceae,Psidium sartorianum,0.79
Clusiaceae,Psorospermum febrifugum,0.689
Rubiaceae,Psychotria apoda,0.52
Rubiaceae,Psychotria celebica,0.45
Rubiaceae,Psychotria chiapensis,0.65
Rubiaceae,Psychotria hazenii,0.52
Rubiaceae,Psychotria indet,0.678
Rubiaceae,Psydrax latifolia,0.722
Rubiaceae,Psydrax odorata,0.87
Rubiaceae,Psydrax parviflora,0.663
Rubiaceae,Psydrax suaveolens,0.796
Rutaceae,Ptaeroxylon obliquum,0.818
Rutaceae,Ptaeroxylon obliquum,0.947
Boraginaceae,Pteleocarpa lamponga,0.63
Boraginaceae,Pteleocarpa malaccensis,0.64
Combretaceae,Pteleopsis hylodendron,0.663
Combretaceae,Pteleopsis hylodendron,0.638
Combretaceae,Pteleopsis hylodendron,0.698
Combretaceae,Pteleopsis hylodendron,0.715
Combretaceae,Pteleopsis myrtifolia,0.517
Combretaceae,Pteleopsis myrtifolia,0.564
Melastomataceae,Pternandra azurea,0.57
Melastomataceae,Pternandra azurea,0.61
Melastomataceae,Pternandra coerulescens,0.49
Melastomataceae,Pternandra coerulescens,0.57
Melastomataceae,Pternandra cordata,0.43
Melastomataceae,Pternandra echinata,0.58
Melastomataceae,Pternandra galeata,0.38
Melastomataceae,Pternandra jackiana,0.57
Fabaceae,Pterocarpus acerifolius,0.51
Fabaceae,Pterocarpus angolensis,0.517
Fabaceae,Pterocarpus angolensis,0.59
Fabaceae,Pterocarpus angolensis,0.568
Fabaceae,Pterocarpus angolensis,0.538
Fabaceae,Pterocarpus angolensis,0.59
Fabaceae,Pterocarpus antunesii,0.7
Fabaceae,Pterocarpus brenanii,0.801
Fabaceae,Pterocarpus dalbergioides,0.58
Fabaceae,Pterocarpus dalbergioides,0.66
Fabaceae,Pterocarpus erinaceus,0.74
Fabaceae,Pterocarpus indet,0.54
Fabaceae,Pterocarpus indet,0.44
Fabaceae,Pterocarpus indet,0.703
Fabaceae,Pterocarpus indet,0.71
Fabaceae,Pterocarpus indet,0.72
Fabaceae,Pterocarpus indicus,0.52
Fabaceae,Pterocarpus indicus,0.96
Fabaceae,Pterocarpus indicus,0.54
Fabaceae,Pterocarpus indicus,0.525
Fabaceae,Pterocarpus lucens,0.56
Fabaceae,Pterocarpus macrocarpus,0.7
Fabaceae,Pterocarpus marsupium,0.62
Fabaceae,Pterocarpus officinalis,0.41
Fabaceae,Pterocarpus officinalis,0.36
Fabaceae,Pterocarpus officinalis,0.28
Fabaceae,Pterocarpus officinalis,0.3
Fabaceae,Pterocarpus officinalis,0.431
Fabaceae,Pterocarpus officinalis,0.45
Fabaceae,Pterocarpus officinalis,0.419
Fabaceae,Pterocarpus officinalis,0.413
Fabaceae,Pterocarpus osun,0.68
Fabaceae,Pterocarpus rohrii,0.41
Fabaceae,Pterocarpus rohrii,0.55
Fabaceae,Pterocarpus rohrii,0.422
Fabaceae,Pterocarpus rohrii,0.52
Fabaceae,Pterocarpus rohrii,0.45
Fabaceae,Pterocarpus rohrii,0.383
Fabaceae,Pterocarpus santalinoides,0.528
Fabaceae,Pterocarpus santalinus,1.068
Fabaceae,Pterocarpus santalinus,0.97
Fabaceae,Pterocarpus soyauxii,0.59
Fabaceae,Pterocarpus soyauxii,0.646
Fabaceae,Pterocarpus soyauxii,0.61
Fabaceae,Pterocarpus soyauxii,0.618
Fabaceae,Pterocarpus soyauxii,0.572
Fabaceae,Pterocarpus soyauxii,0.589
Fabaceae,Pterocarpus soyauxii,0.607
Fabaceae,Pterocarpus soyauxii,0.661
Fabaceae,Pterocarpus soyauxii,0.663
Fabaceae,Pterocarpus soyauxii,0.71
Fabaceae,Pterocarpus soyauxii,0.747
Fabaceae,Pterocarpus soyauxii,0.811
Fabaceae,Pterocarpus soyauxii,0.635
Fabaceae,Pterocarpus soyauxii,0.75
Fabaceae,Pterocarpus vernalis,0.59
Fabaceae,Pterocarpus vernalis,0.43
Fabaceae,Pterocarpus vernalis,0.45
Juglandaceae,Pterocarya stenoptera,0.319
Juglandaceae,Pterocarya stenoptera,0.402
Juglandaceae,Pterocarya stenoptera,0.318
Juglandaceae,Pterocarya stenoptera,0.392
Juglandaceae,Pterocarya stenoptera,0.31
Juglandaceae,Pterocarya tonkinensis,0.28
Celastraceae,Pterocelastrus echinatus,0.788
Cannabaceae,Pteroceltis tatarinowii,0.697
Cannabaceae,Pteroceltis tatarinowii,0.643
Cannabaceae,Pteroceltis tatarinowii,0.64
Malvaceae,Pterocymbium beccarii,0.31
Malvaceae,Pterocymbium beccarii,0.31
Malvaceae,Pterocymbium javanicum,0.4
Malvaceae,Pterocymbium tinctorium,0.25
Malvaceae,Pterocymbium tubulatum,0.42
Malvaceae,Pterocymbium tubulatum,0.26
Fabaceae,Pterodon emarginatus,1
Fabaceae,Pterodon emarginatus,0.82
Fabaceae,Pterogyne nitens,0.66
Fabaceae,Pterogyne nitens,0.66
Fabaceae,Pterogyne nitens,0.77
Fabaceae,Pterogyne nitens,0.63
Fabaceae,Pterogyne nitens,0.671
Fabaceae,Pterogyne nitens,0.68
Fabaceae,Pterogyne nitens,0.71
Fabaceae,Pterogyne nitens,0.76
Malvaceae,Pterospermum acerifolium,0.582
Malvaceae,Pterospermum acerifolium,0.72
Malvaceae,Pterospermum acerifolium,0.615
Malvaceae,Pterospermum acerifolium,0.572
Malvaceae,Pterospermum celebicum,0.35
Malvaceae,Pterospermum diversifolium,0.52
Malvaceae,Pterospermum diversifolium,0.61
Malvaceae,Pterospermum grewiaefolium,0.495
Malvaceae,Pterospermum heterophyllum,0.439
Malvaceae,Pterospermum heterophyllum,0.442
Malvaceae,Pterospermum heterophyllum,0.45
Malvaceae,Pterospermum heterophyllum,0.453
Malvaceae,Pterospermum javanicum,0.42
Malvaceae,Pterospermum javanicum,0.38
Malvaceae,Pterospermum lanceaefolium,0.52
Malvaceae,Pterospermum lanceaefolium,0.634
Malvaceae,Pterospermum niveum,0.556
Malvaceae,Pterospermum semisagittatum,0.62
Styracaceae,Pterostyrax hispidus,0.311
Styracaceae,Pterostyrax hispidus,0.314
Styracaceae,Pterostyrax hispidus,0.31
Styracaceae,Pterostyrax leveillei,0.4
Malvaceae,Pterygota alata,0.413
Malvaceae,Pterygota alata,0.48
Malvaceae,Pterygota amazonica,0.56
Malvaceae,Pterygota bequaertii,0.49
Malvaceae,Pterygota bequaertii,0.588
Malvaceae,Pterygota bequaertii,0.524
Malvaceae,Pterygota bequaertii,0.56
Malvaceae,Pterygota bequaertii,0.508
Malvaceae,Pterygota horsfieldii,0.6
Malvaceae,Pterygota horsfieldii,0.663
Malvaceae,Pterygota indet,0.62
Malvaceae,Pterygota indet,0.577
Malvaceae,Pterygota indet,0.52
Malvaceae,Pterygota indet,0.569
Malvaceae,Pterygota macrocarpa,0.49
Malvaceae,Pterygota macrocarpa,0.489
Malvaceae,Pterygota macrocarpa,0.524
Malvaceae,Pterygota macrocarpa,0.47
Olacaceae,Ptychopetalum olacoides,0.525
Olacaceae,Ptychopetalum olacoides,0.8
Euphorbiaceae,Ptychopyxis costata,0.54
Euphorbiaceae,Ptychopyxis costata,0.58
Euphorbiaceae,Ptychopyxis grandis,0.56
Euphorbiaceae,Ptychopyxis kingii,0.58
Cunoniaceae,Pullea stutzeri,0.657
Cunoniaceae,Pullea stutzeri,0.719
Cunoniaceae,Pullea versteeghii,0.69
Lythraceae,Punica granatum,0.771
Putranjavaceae,Putranjiva roxburghii,0.57
Putranjavaceae,Putranjiva roxburghii,0.78
Putranjavaceae,Putranjiva roxburghii,0.66
Myristicaceae,Pycnanthus angolensis,0.38
Myristicaceae,Pycnanthus angolensis,0.448
Myristicaceae,Pycnanthus angolensis,0.4
Myristicaceae,Pycnanthus angolensis,0.456
Myristicaceae,Pycnanthus angolensis,0.33
Myristicaceae,Pycnanthus angolensis,0.337
Myristicaceae,Pycnanthus angolensis,0.338
Myristicaceae,Pycnanthus angolensis,0.364
Myristicaceae,Pycnanthus angolensis,0.368
Myristicaceae,Pycnanthus angolensis,0.37
Myristicaceae,Pycnanthus angolensis,0.382
Myristicaceae,Pycnanthus angolensis,0.395
Myristicaceae,Pycnanthus angolensis,0.403
Myristicaceae,Pycnanthus angolensis,0.429
Myristicaceae,Pycnanthus angolensis,0.464
Myristicaceae,Pycnanthus angolensis,0.476
Myristicaceae,Pycnanthus angolensis,0.476
Myristicaceae,Pycnanthus angolensis,0.484
Myristicaceae,Pycnanthus angolensis,0.568
Myristicaceae,Pycnanthus angolensis,0.31
Theaceae,Pyrenaria acuminata,0.48
Theaceae,Pyrenaria multisepala,0.569
Theaceae,Pyrenaria multisepala,0.603
Theaceae,Pyrenaria multisepala,0.587
Theaceae,Pyrenaria multisepala,0.66
Theaceae,Pyrenaria serrata,0.47
Rosaceae,Pyrus communis,0.603
Rosaceae,Pyrus communis,0.661
Vochysiaceae,Qualea acuminata,0.65
Vochysiaceae,Qualea albiflora,0.57
Vochysiaceae,Qualea brevipedicellata,0.63
Vochysiaceae,Qualea brevipedicellata,0.74
Vochysiaceae,Qualea coerulea,0.63
Vochysiaceae,Qualea coerulea,0.65
Vochysiaceae,Qualea coerulea,0.51
Vochysiaceae,Qualea dinizii,0.58
Vochysiaceae,Qualea dinizii,0.54
Vochysiaceae,Qualea dinizii,0.65
Vochysiaceae,Qualea dinizii,0.62
Vochysiaceae,Qualea gracilior,0.58
Vochysiaceae,Qualea homosepala,0.63
Vochysiaceae,Qualea homosepala,0.775
Vochysiaceae,Qualea homosepala,0.65
Vochysiaceae,Qualea impexa,0.65
Vochysiaceae,Qualea implexa,0.57
Vochysiaceae,Qualea indet,0.545
Vochysiaceae,Qualea lancifolia,0.58
Vochysiaceae,Qualea megalocarpa,1.01
Vochysiaceae,Qualea multiflora,0.77
Vochysiaceae,Qualea multiflora,0.65
Vochysiaceae,Qualea paraensis,0.63
Vochysiaceae,Qualea paraensis,0.78
Vochysiaceae,Qualea paraensis,0.704
Vochysiaceae,Qualea paraensis,0.58
Vochysiaceae,Qualea paraensis,0.7
Vochysiaceae,Qualea paraensis,0.8
Vochysiaceae,Qualea paraensis,0.66
Vochysiaceae,Qualea paraensis,0.66
Vochysiaceae,Qualea paraensis,0.69
Vochysiaceae,Qualea rosea,0.63
Vochysiaceae,Qualea rosea,0.53
Vochysiaceae,Qualea rosea,0.508
Vochysiaceae,Qualea rosea,0.58
Vochysiaceae,Qualea rosea,0.65
Vochysiaceae,Qualea tricolor,0.65
Malvaceae,Quararibea asterolepis,0.45
Malvaceae,Quararibea asterolepis,0.458
Malvaceae,Quararibea bicolor,0.52
Malvaceae,Quararibea bicolor,0.53
Malvaceae,Quararibea bicolor,0.41
Malvaceae,Quararibea funebris,0.475
Malvaceae,Quararibea guianensis,0.54
Malvaceae,Quararibea guianensis,0.58
Malvaceae,Quararibea wittii,0.465
Simaroubaceae,Quassia amara,0.47
Simaroubaceae,Quassia borneensis,0.43
Simaroubaceae,Quassia indica,0.29
Simaroubaceae,Quassia indica,0.372
Simaroubaceae,Quassia undulata,0.287
Simaroubaceae,Quassia undulata,0.262
Fagaceae,Quercus abendanonii,0.6
Fagaceae,Quercus acutissima,0.789
Fagaceae,Quercus acutissima,0.801
Fagaceae,Quercus acutissima,0.688
Fagaceae,Quercus acutissima,0.709
Fagaceae,Quercus acutissima,0.68
Fagaceae,Quercus alba,0.6
Fagaceae,Quercus alba,0.66
Fagaceae,Quercus aliena,0.679
