,RawName,Family,Genus,Species,Binomial,WoodDensity,WD_Level,A_G,AG_Level
26994,Zanthoxylum arborescens,Rutaceae,Zanthoxylum,arborescens,Zanthoxylum arborescens,0.593435737,genus,a,genus
26995,Zanthoxylum armatum,Rutaceae,Zanthoxylum,armatum,Zanthoxylum armatum,0.593435737,genus,a,genus
26996,Zanthoxylum avicennae,Rutaceae,Zanthoxylum,avicennae,Zanthoxylum avicennae,0.593435737,genus,a,genus
26997,Zanthoxylum belizense,Rutaceae,Zanthoxylum,belizense,Zanthoxylum belizense,0.48,species,a,genus
26998,Zanthoxylum caribaeum,Rutaceae,Zanthoxylum,caribaeum,Zanthoxylum caribaeum,0.718,species,a,genus
26999,Zanthoxylum coco,Rutaceae,Zanthoxylum,coco,Zanthoxylum coco,0.498693333,species,a,genus
27000,Zanthoxylum coreanum,Rutaceae,Zanthoxylum,coreanum,Zanthoxylum coreanum,0.593435737,genus,a,genus
27001,Zanthoxylum culantrillo,Rutaceae,Zanthoxylum,culantrillo,Zanthoxylum culantrillo,0.593435737,genus,a,genus
27002,Zanthoxylum ekmanii,Rutaceae,Zanthoxylum,ekmanii,Zanthoxylum ekmanii,0.452324473,species,a,genus
27003,Zanthoxylum elephantiasis,Rutaceae,Zanthoxylum,elephantiasis,Zanthoxylum elephantiasis,0.55,species,a,genus
27004,Zanthoxylum fagara,Rutaceae,Zanthoxylum,fagara,Zanthoxylum fagara,0.651888889,species,a,genus
27005,Zanthoxylum flavum,Rutaceae,Zanthoxylum,flavum,Zanthoxylum flavum,0.778571429,species,a,genus
27006,Zanthoxylum gilletii,Rutaceae,Zanthoxylum,gilletii,Zanthoxylum gilletii,0.681030515,species,a,genus
27007,Zanthoxylum heitzii,Rutaceae,Zanthoxylum,heitzii,Zanthoxylum heitzii,0.44726058,species,a,genus
27008,Zanthoxylum holstii,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27009,Zanthoxylum huberi,Rutaceae,Zanthoxylum,huberi,Zanthoxylum huberi,0.593435737,genus,a,genus
27010,Zanthoxylum hyemale,Rutaceae,Zanthoxylum,hyemale,Zanthoxylum hyemale,0.593435737,genus,a,genus
27011,Zanthoxylum juniperinum,Rutaceae,Zanthoxylum,juniperinum,Zanthoxylum juniperinum,0.478419875,species,a,genus
27012,Zanthoxylum kellermanii,Rutaceae,Zanthoxylum,kellermanii,Zanthoxylum kellermanii,0.593435737,genus,a,genus
27013,Zanthoxylum kleinii,Rutaceae,Zanthoxylum,kleinii,Zanthoxylum kleinii,0.599780473,species,a,genus
27014,Zanthoxylum latespinosum,Rutaceae,Zanthoxylum,latespinosum,Zanthoxylum latespinosum,0.593435737,genus,a,genus
27015,Zanthoxylum lemairei,Rutaceae,Zanthoxylum,lemairei,Zanthoxylum lemairei,0.593435737,genus,a,genus
27016,Zanthoxylum leprieurii,Rutaceae,Zanthoxylum,leprieurii,Zanthoxylum leprieurii,0.538002202,species,a,genus
27017,Zanthoxylum macrophyllum,Rutaceae,Zanthoxylum,macrophyllum,Zanthoxylum macrophyllum,0.593435737,genus,a,genus
27018,Zanthoxylum madagascariense,Rutaceae,Zanthoxylum,madagascariense,Zanthoxylum madagascariense,0.593435737,genus,a,genus
27019,Zanthoxylum martinicense,Rutaceae,Zanthoxylum,martinicense,Zanthoxylum martinicense,0.55573875,species,a,genus
27020,Zanthoxylum martinicensis,Rutaceae,Zanthoxylum,martinicense,Zanthoxylum martinicense,0.55573875,species,a,genus
27021,Zanthoxylum melanostictum,Rutaceae,Zanthoxylum,melanostictum,Zanthoxylum melanostictum,0.593435737,genus,a,genus
27022,Zanthoxylum minutiflorum,Rutaceae,Zanthoxylum,minutiflorum,Zanthoxylum minutiflorum,0.593435737,genus,a,genus
27023,Zanthoxylum monogynum,Rutaceae,Zanthoxylum,monogynum,Zanthoxylum monogynum,0.810956522,species,a,genus
27024,Zanthoxylum monophyllum,Rutaceae,Zanthoxylum,monophyllum,Zanthoxylum monophyllum,0.593435737,genus,a,genus
27025,Zanthoxylum myriacanthum,Rutaceae,Zanthoxylum,myriacanthum,Zanthoxylum myriacanthum,0.33,species,a,genus
27026,Zanthoxylum nemorale,Rutaceae,Zanthoxylum,nemorale,Zanthoxylum nemorale,0.593435737,genus,a,genus
27027,Zanthoxylum neocaledonicum,Rutaceae,Zanthoxylum,neocaledonicum,Zanthoxylum neocaledonicum,0.593435737,genus,a,genus
27028,Zanthoxylum nigrum,Rutaceae,Zanthoxylum,nigrum,Zanthoxylum nigrum,0.593435737,genus,a,genus
27029,Zanthoxylum nitidum,Rutaceae,Zanthoxylum,nitidum,Zanthoxylum nitidum,0.593435737,genus,a,genus
27030,Zanthoxylum panamense,Rutaceae,Zanthoxylum,panamense,Zanthoxylum panamense,0.514903889,species,a,genus
27031,Zanthoxylum pentandrum,Rutaceae,Zanthoxylum,pentandrum,Zanthoxylum pentandrum,0.673636667,species,a,genus
27032,Zanthoxylum petiolare,Rutaceae,Zanthoxylum,petiolare,Zanthoxylum petiolare,0.593435737,genus,a,genus
27033,Zanthoxylum pinnatum,Rutaceae,Zanthoxylum,pinnatum,Zanthoxylum pinnatum,0.593435737,genus,a,genus
27034,Zanthoxylum piperitum,Rutaceae,Zanthoxylum,piperitum,Zanthoxylum piperitum,0.593435737,genus,a,species
27035,Zanthoxylum procerum,Rutaceae,Zanthoxylum,procerum,Zanthoxylum procerum,0.593435737,genus,a,genus
27036,Zanthoxylum pucro,Rutaceae,Zanthoxylum,pucro,Zanthoxylum pucro,0.593435737,genus,a,genus
27037,Zanthoxylum quinduense,Rutaceae,Zanthoxylum,quinduense,Zanthoxylum quinduense,0.697273333,species,a,genus
27038,Zanthoxylum retusum,Rutaceae,Zanthoxylum,retusum,Zanthoxylum retusum,0.593435737,genus,a,genus
27039,Zanthoxylum rhetsa,Rutaceae,Zanthoxylum,rhetsa,Zanthoxylum rhetsa,0.33,species,a,genus
27040,Zanthoxylum rhoifolium,Rutaceae,Zanthoxylum,rhoifolium,Zanthoxylum rhoifolium,0.504062192,species,a,genus
27041,Zanthoxylum riedelianum,Rutaceae,Zanthoxylum,riedelianum,Zanthoxylum riedelianum,0.48,species,a,genus
27042,Zanthoxylum rubescens,Rutaceae,Zanthoxylum,rubescens,Zanthoxylum rubescens,0.593435737,genus,a,genus
27043,Zanthoxylum ruizianum,Rutaceae,Zanthoxylum,ruizianum,Zanthoxylum ruizianum,0.593435737,genus,a,genus
27044,Zanthoxylum schinifolium,Rutaceae,Zanthoxylum,schinifolium,Zanthoxylum schinifolium,0.593435737,genus,a,genus
27045,Zanthoxylum setulosum,Rutaceae,Zanthoxylum,setulosum,Zanthoxylum setulosum,0.512564236,species,a,genus
27046,Zanthoxylum simba,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27047,Zanthoxylum spinosum,Rutaceae,Zanthoxylum,spinosum,Zanthoxylum spinosum,0.593435737,genus,a,genus
27048,Zanthoxylum sppAllpahua1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27049,Zanthoxylum sppAltosapa1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27050,Zanthoxylum sppAnkarif1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27051,Zanthoxylum sppAnkarif2,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27052,Zanthoxylum sppBOi1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27053,Zanthoxylum sppBOi2,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27054,Zanthoxylum sppCM1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27055,Zanthoxylum sppCR1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27056,Zanthoxylum sppCalabate1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27057,Zanthoxylum sppCampano1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27058,Zanthoxylum sppCampinas1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27059,Zanthoxylum sppCarajas1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27060,Zanthoxylum sppCarajas2,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27061,Zanthoxylum sppCeroneb21,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27062,Zanthoxylum sppEncanto1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27063,Zanthoxylum sppFPnet1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27064,Zanthoxylum sppGA1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27065,Zanthoxylum sppGT1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27066,Zanthoxylum sppGentry1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27067,Zanthoxylum sppIN1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27068,Zanthoxylum sppMadidi1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27069,Zanthoxylum sppNewcaldo1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27070,Zanthoxylum sppPerinet1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27071,Zanthoxylum sppQuiapaca1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27072,Zanthoxylum sppQuinceoc1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27073,Zanthoxylum sppRAINFOR1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27074,Zanthoxylum sppSCA1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27075,Zanthoxylum sppSCA2,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27076,Zanthoxylum sppSL1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27077,Zanthoxylum sppSietecue1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27078,Zanthoxylum sppTEAM1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27079,Zanthoxylum sppTamboall1,Rutaceae,Zanthoxylum,,Zanthoxylum,0.74175,species,a,genus
27080,Zanthoxylum sprucei,Rutaceae,Zanthoxylum,sprucei,Zanthoxylum sprucei,0.405612838,species,a,genus
27081,Zanthoxylum tachirense,Rutaceae,Zanthoxylum,tachirense,Zanthoxylum tachirense,0.593435737,genus,a,genus
27082,Zanthoxylum tachuelo,Rutaceae,Zanthoxylum,tachuelo,Zanthoxylum tachuelo,0.593435737,genus,a,genus
27083,Zanthoxylum tingoassuiba,Rutaceae,Zanthoxylum,tingoassuiba,Zanthoxylum tingoassuiba,0.593435737,genus,a,genus
27084,Zanthoxylum tumbezanum,Rutaceae,Zanthoxylum,tumbezanum,Zanthoxylum tumbezanum,0.593435737,genus,a,genus
27085,Zanthoxylum weberbaueri,Rutaceae,Zanthoxylum,weberbaueri,Zanthoxylum weberbaueri,0.593435737,genus,a,genus
27086,Zanthozylum macrophylla,Rutaceae,Zanthoxylum,microphylla,Zanthoxylum microphylla,0.593435737,genus,a,genus
27087,Zelkova serrata,Ulmaceae,Zelkova,serrata,Zelkova serrata,0.7,species,a,species
27088,Zenkerella sppGA1,Fabaceae,Zenkerella,,Zenkerella,0.585594451,dataset,a,family
27089,Zeyherella letestui,Sapotaceae,Zeyherella,letestui,Zeyherella letestui,0.585594451,dataset,NA,dataset
27090,Zeyheria tuberculosa,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,0.77,species,a,family
27091,Zinowiewia australis,Celastraceae,Zinowiewia,australis,Zinowiewia australis,0.585594451,dataset,a,family
27092,Zinowiewia concinna,Celastraceae,Zinowiewia,concinna,Zinowiewia concinna,0.585594451,dataset,a,family
27093,Zinowiewia flexuosum,Celastraceae,Zinowiewia,,Zinowiewia,0.585594451,dataset,a,family
27094,Zinowiewia sppUcumari1,Celastraceae,Zinowiewia,,Zinowiewia,0.585594451,dataset,a,family
27095,Ziziphus angustifolia,Rhamnaceae,Ziziphus,angustifolia,Ziziphus angustifolia,0.706241203,genus,a,genus
27096,Ziziphus angustifolius,Rhamnaceae,Ziziphus,angustifolia,Ziziphus angustifolia,0.706241203,genus,a,genus
27097,Ziziphus cambodiana,Rhamnaceae,Ziziphus,cambodianus,Ziziphus cambodianus,0.706241203,genus,a,genus
27098,Ziziphus cinnamomum,Rhamnaceae,Ziziphus,cinnamomum,Ziziphus cinnamomum,0.835,species,a,genus
27099,Ziziphus glaziovii,Rhamnaceae,Ziziphus,glaziovii,Ziziphus glaziovii,0.706241203,genus,a,genus
27100,Ziziphus guaranitica,Rhamnaceae,Ziziphus,guaranitica,Ziziphus guaranitica,0.706241203,genus,a,genus
27101,Ziziphus joazeiro,Rhamnaceae,Ziziphus,joazeiro,Ziziphus joazeiro,0.706241203,genus,a,genus
27102,Ziziphus jujuba,Rhamnaceae,Ziziphus,jujuba,Ziziphus jujuba,0.703060667,species,a,species
27103,Ziziphus mauritiana,Rhamnaceae,Ziziphus,mauritiana,Ziziphus mauritiana,0.58875,species,a,genus
27104,Ziziphus mucronata,Rhamnaceae,Ziziphus,mucronata,Ziziphus mucronata,0.659864331,species,a,genus
27105,Ziziphus reticulata,Rhamnaceae,Ziziphus,reticulata,Ziziphus reticulata,0.706241203,genus,a,genus
27106,Ziziphus saeri,Rhamnaceae,Ziziphus,saeri,Ziziphus saeri,0.706241203,genus,a,genus
27107,Ziziphus sarcomphalus,Rhamnaceae,Ziziphus,sarcomphalus,Ziziphus sarcomphalus,0.706241203,genus,a,genus
27108,Ziziphus sppFPnet1,Rhamnaceae,Ziziphus,,Ziziphus,0.706241203,genus,a,genus
27109,Ziziphus sppSantotom1,Rhamnaceae,Ziziphus,,Ziziphus,0.706241203,genus,a,genus
27110,Ziziphus taylorii,Rhamnaceae,Ziziphus,taylorii,Ziziphus taylorii,0.706241203,genus,a,genus
27111,Zizyphus cinnamomum,Rhamnaceae,Zizyphus,cinnamomum,Zizyphus cinnamomum,0.76,genus,a,family
27112,Zizyphus mauritiana,Rhamnaceae,Zizyphus,mauritiana,Zizyphus mauritiana,0.76,genus,a,family
27113,Zizyphus mistol,Rhamnaceae,Zizyphus,mistol,Zizyphus mistol,0.76,genus,a,family
27114,Zizyphus saeri,Rhamnaceae,Ziziphus,saeri,Ziziphus saeri,0.706241203,genus,a,genus
27115,Zizyphus sppBaitete1,Rhamnaceae,Zizyphus,,Zizyphus,0.76,species,a,family
27116,Zizyphus sppEsmerald1,Rhamnaceae,Zizyphus,,Zizyphus,0.76,species,a,family
27117,Zizyphus sppGenting1,Rhamnaceae,Zizyphus,,Zizyphus,0.76,species,a,family
27118,Zizyphus sppIN1,Rhamnaceae,Zizyphus,,Zizyphus,0.76,species,a,family
27119,Zizyphus sppKhaoyai1,Rhamnaceae,Zizyphus,,Zizyphus,0.76,species,a,family
27120,Zizyphus sppPasoh401,Rhamnaceae,Zizyphus,,Zizyphus,0.76,species,a,family
27121,Zizyphus thyrsiflora,Rhamnaceae,Zizyphus,thyrsiflora,Zizyphus thyrsiflora,0.76,genus,a,family
27122,Zollernia falcata,Fabaceae,Zollernia,falcata,Zollernia falcata,0.984345673,genus,a,family
27123,Zollernia ilicifolia,Fabaceae,Zollernia,ilicifolia,Zollernia ilicifolia,0.970209854,species,a,family
27124,Zollernia latifolia,Fabaceae,Zollernia,latifolia,Zollernia latifolia,0.99,species,a,family
27125,Zollernia magnifica,Fabaceae,Zollernia,magnifica,Zollernia magnifica,0.984345673,genus,a,family
27126,Zollernia modesta,Fabaceae,Zollernia,modesta,Zollernia modesta,0.984345673,genus,a,family
27127,Zuccarinia macrophylla,Rubiaceae,Zuccarinia,macrophylla,Zuccarinia macrophylla,0.585594451,dataset,a,family
27128,Zuelania guidonia,Salicaceae,Zuelania,guidonia,Zuelania guidonia,0.582684131,species,a,family
27129,Zygia basijuga,Fabaceae,Zygia,basijuga,Zygia basijuga,0.756651283,genus,a,family
27130,Zygia coccinea,Fabaceae,Zygia,coccinea,Zygia coccinea,0.69,species,a,family
27131,Zygia dependens,Fabaceae,Zygia,dependens,Zygia dependens,0.756651283,genus,a,family
27132,Zygia divaricata,Fabaceae,Zygia,divaricata,Zygia divaricata,0.756651283,genus,a,family
27133,Zygia gigantifoliola,Fabaceae,Zygia,gigantifoliola,Zygia gigantifoliola,0.756651283,genus,a,family
27134,Zygia heteroneura,Fabaceae,Zygia,heteroneura,Zygia heteroneura,0.756651283,genus,a,family
27135,Zygia inaequalis,Fabaceae,Zygia,inaequalis,Zygia inaequalis,0.756651283,genus,a,family
27136,Zygia juruana,Fabaceae,Zygia,juruana,Zygia juruana,0.690076884,species,a,family
27137,Zygia latifolia,Fabaceae,Zygia,latifolia,Zygia latifolia,0.63134,species,a,family
27138,Zygia macbridei,Fabaceae,Zygia,macbridei,Zygia macbridei,0.756651283,genus,a,family
27139,Zygia macrophylla,Fabaceae,Zygia,macrophylla,Zygia macrophylla,0.756651283,genus,a,family
27140,Zygia racemosa,Fabaceae,Zygia,racemosa,Zygia racemosa,0.798142857,species,a,family
27141,Zygia ramiflora,Fabaceae,Zygia,ramiflora,Zygia ramiflora,0.756651283,genus,a,family
27142,Zygia sppBerbicer1,Fabaceae,Zygia,,Zygia,0.756651283,genus,a,family
27143,Zygia sppFPnet1,Fabaceae,Zygia,,Zygia,0.756651283,genus,a,family
27144,Zygia sppPE1,Fabaceae,Zygia,,Zygia,0.756651283,genus,a,family
27145,Zygia sppRAINFOR1,Fabaceae,Zygia,,Zygia,0.756651283,genus,a,family
27146,Zygia sppTEAM1,Fabaceae,Zygia,,Zygia,0.756651283,genus,a,family
27147,Zygia tetragona,Fabaceae,Zygia,tetragona,Zygia tetragona,0.756651283,genus,a,family
27148,Zygia unifoliolata,Fabaceae,Zygia,unifoliolata,Zygia unifoliolata,0.756651283,genus,a,family
27149,Zygogynum mackeei,Winteraceae,Zygogynum,mackeei,Zygogynum mackeei,0.50796045,genus,NA,dataset
27150,Zygogynum stipitatum,Winteraceae,Zygogynum,stipitatum,Zygogynum stipitatum,0.50796045,genus,NA,dataset
27151,canarium harveyi,Burseraceae,Canarium,harveyi,Canarium harveyi,0.485616348,genus,NA,dataset
27152,cupressus lusitanica,Cupressaceae,Cupressus,lusitanica,Cupressus lusitanica,0.402857143,species,g,genus
27153,desconocido sppMX1,NA,,,,0.585594451,dataset,NA,dataset
27154,hymenocardia ulmoides,Phyllanthaceae,Hymenocardia,ulmoides,Hymenocardia ulmoides,0.70181,genus,a,family
27155,pseudospondias longifolia,Anacardiaceae,Pseudospondias,longifolia,Pseudospondias longifolia,0.585594451,dataset,a,family
27156,unknown,NA,,,,0.585594451,dataset,NA,dataset
27157,unknown batocarpus,Moraceae,Batocarpus,,Batocarpus,0.400923077,genus,a,family
27158,unknown corunknownac,NA,,,,0.585594451,dataset,NA,dataset
27159,unknown sppAU1,NA,,,,0.585594451,dataset,NA,dataset
27160,unknown sppAUi1,NA,,,,0.585594451,dataset,NA,dataset
27161,unknown sppAchupall1,NA,,,,0.585594451,dataset,NA,dataset
27162,unknown sppAllpahua1,NA,,,,0.585594451,dataset,NA,dataset
27163,unknown sppAlterdoc1,NA,,,,0.585594451,dataset,NA,dataset
27164,unknown sppAltodemi1,NA,,,,0.585594451,dataset,NA,dataset
27165,unknown sppAltodeunknowni1,NA,,,,0.585594451,dataset,NA,dataset
27166,unknown sppAltosapa1,NA,,,,0.585594451,dataset,NA,dataset
27167,unknown sppAnchicay1,NA,,,,0.585594451,dataset,NA,dataset
27168,unknown sppAnkarif1,NA,,,,0.585594451,dataset,NA,dataset
27169,unknown sppAnkarif2,NA,,,,0.585594451,dataset,NA,dataset
27170,unknown sppAntado1,NA,,,,0.585594451,dataset,NA,dataset
27171,unknown sppAraracua1,NA,,,,0.585594451,dataset,NA,dataset
27172,unknown sppArcating1,NA,,,,0.585594451,dataset,NA,dataset
27173,unknown sppAunknownotape1,NA,,,,0.585594451,dataset,NA,dataset
27174,unknown sppAvalanch1,NA,,,,0.585594451,dataset,NA,dataset
27175,unknown sppBO1,NA,,,,0.585594451,dataset,NA,dataset
27176,unknown sppBO10,NA,,,,0.585594451,dataset,NA,dataset
27177,unknown sppBO11,NA,,,,0.585594451,dataset,NA,dataset
27178,unknown sppBO12,NA,,,,0.585594451,dataset,NA,dataset
27179,unknown sppBO13,NA,,,,0.585594451,dataset,NA,dataset
27180,unknown sppBO14,NA,,,,0.585594451,dataset,NA,dataset
27181,unknown sppBO15,NA,,,,0.585594451,dataset,NA,dataset
27182,unknown sppBO16,NA,,,,0.585594451,dataset,NA,dataset
27183,unknown sppBO17,NA,,,,0.585594451,dataset,NA,dataset
27184,unknown sppBO2,NA,,,,0.585594451,dataset,NA,dataset
27185,unknown sppBO3,NA,,,,0.585594451,dataset,NA,dataset
27186,unknown sppBO4,NA,,,,0.585594451,dataset,NA,dataset
27187,unknown sppBO5,NA,,,,0.585594451,dataset,NA,dataset
27188,unknown sppBO6,NA,,,,0.585594451,dataset,NA,dataset
27189,unknown sppBO7,NA,,,,0.585594451,dataset,NA,dataset
27190,unknown sppBO8,NA,,,,0.585594451,dataset,NA,dataset
27191,unknown sppBO9,NA,,,,0.585594451,dataset,NA,dataset
27192,unknown sppBOi1,NA,,,,0.585594451,dataset,NA,dataset
27193,unknown sppBOi10,NA,,,,0.585594451,dataset,NA,dataset
27194,unknown sppBOi11,NA,,,,0.585594451,dataset,NA,dataset
27195,unknown sppBOi12,NA,,,,0.585594451,dataset,NA,dataset
27196,unknown sppBOi13,NA,,,,0.585594451,dataset,NA,dataset
27197,unknown sppBOi14,NA,,,,0.585594451,dataset,NA,dataset
27198,unknown sppBOi15,NA,,,,0.585594451,dataset,NA,dataset
27199,unknown sppBOi16,NA,,,,0.585594451,dataset,NA,dataset
27200,unknown sppBOi17,NA,,,,0.585594451,dataset,NA,dataset
27201,unknown sppBOi18,NA,,,,0.585594451,dataset,NA,dataset
27202,unknown sppBOi19,NA,,,,0.585594451,dataset,NA,dataset
27203,unknown sppBOi2,NA,,,,0.585594451,dataset,NA,dataset
27204,unknown sppBOi20,NA,,,,0.585594451,dataset,NA,dataset
27205,unknown sppBOi21,NA,,,,0.585594451,dataset,NA,dataset
27206,unknown sppBOi22,NA,,,,0.585594451,dataset,NA,dataset
27207,unknown sppBOi23,NA,,,,0.585594451,dataset,NA,dataset
27208,unknown sppBOi24,NA,,,,0.585594451,dataset,NA,dataset
27209,unknown sppBOi25,NA,,,,0.585594451,dataset,NA,dataset
27210,unknown sppBOi26,NA,,,,0.585594451,dataset,NA,dataset
27211,unknown sppBOi27,NA,,,,0.585594451,dataset,NA,dataset
27212,unknown sppBOi28,NA,,,,0.585594451,dataset,NA,dataset
27213,unknown sppBOi29,NA,,,,0.585594451,dataset,NA,dataset
27214,unknown sppBOi3,NA,,,,0.585594451,dataset,NA,dataset
27215,unknown sppBOi30,NA,,,,0.585594451,dataset,NA,dataset
27216,unknown sppBOi31,NA,,,,0.585594451,dataset,NA,dataset
27217,unknown sppBOi32,NA,,,,0.585594451,dataset,NA,dataset
27218,unknown sppBOi33,NA,,,,0.585594451,dataset,NA,dataset
27219,unknown sppBOi34,NA,,,,0.585594451,dataset,NA,dataset
27220,unknown sppBOi35,NA,,,,0.585594451,dataset,NA,dataset
27221,unknown sppBOi36,NA,,,,0.585594451,dataset,NA,dataset
27222,unknown sppBOi37,NA,,,,0.585594451,dataset,NA,dataset
27223,unknown sppBOi38,NA,,,,0.585594451,dataset,NA,dataset
27224,unknown sppBOi39,NA,,,,0.585594451,dataset,NA,dataset
27225,unknown sppBOi4,NA,,,,0.585594451,dataset,NA,dataset
27226,unknown sppBOi40,NA,,,,0.585594451,dataset,NA,dataset
27227,unknown sppBOi41,NA,,,,0.585594451,dataset,NA,dataset
27228,unknown sppBOi42,NA,,,,0.585594451,dataset,NA,dataset
27229,unknown sppBOi43,NA,,,,0.585594451,dataset,NA,dataset
27230,unknown sppBOi44,NA,,,,0.585594451,dataset,NA,dataset
27231,unknown sppBOi45,NA,,,,0.585594451,dataset,NA,dataset
27232,unknown sppBOi46,NA,,,,0.585594451,dataset,NA,dataset
27233,unknown sppBOi47,NA,,,,0.585594451,dataset,NA,dataset
27234,unknown sppBOi48,NA,,,,0.585594451,dataset,NA,dataset
27235,unknown sppBOi49,NA,,,,0.585594451,dataset,NA,dataset
27236,unknown sppBOi5,NA,,,,0.585594451,dataset,NA,dataset
27237,unknown sppBOi50,NA,,,,0.585594451,dataset,NA,dataset
27238,unknown sppBOi51,NA,,,,0.585594451,dataset,NA,dataset
27239,unknown sppBOi52,NA,,,,0.585594451,dataset,NA,dataset
27240,unknown sppBOi53,NA,,,,0.585594451,dataset,NA,dataset
27241,unknown sppBOi54,NA,,,,0.585594451,dataset,NA,dataset
27242,unknown sppBOi55,NA,,,,0.585594451,dataset,NA,dataset
27243,unknown sppBOi56,NA,,,,0.585594451,dataset,NA,dataset
